temperature,pressure,q,enth_mol,entr_mol,vol_mol
544.0957,2752055.0,1.0,50912.85066366139,108.1138249223264,0.0012061422366927534
554.7331,824666.0,1.0,55744.45342796722,125.57560004323027,0.005243052897328892
407.3776,347589.0,1.0,36046.303731339634,91.2751167907601,0.009009851819655815
441.3989,141255.0,1.0,40722.08840134716,109.4684228467487,0.025403933234831647
543.3451,617761.0,1.0,54251.996669596774,125.12463261629418,0.00694873413142636
535.3285,928766.0,1.0,52612.96585268295,118.91147899398582,0.004405941234030803
404.5199,199105.0,1.0,36092.49281773297,95.75512418845786,0.01616986758417502
419.2141,325366.0,1.0,37551.40996134632,95.42833288592288,0.010034546537824476
540.994,1551678.0,1.0,52578.921238547606,115.0326499365574,0.0025046664310552844
489.6496,911697.0,1.0,45820.37260208494,105.79328181897465,0.0039746196812353324
461.3784,560688.0,1.0,42512.73487898205,102.49641063357039,0.006291913926618819
531.9541,659123.0,1.0,52473.169263282296,121.30600505479134,0.006325178006782631
498.249,677563.0,1.0,47475.56574388327,111.38807641767268,0.005658004543803961
543.3366,3514081.0,1.0,48673.18075795303,102.61495667830818,0.0007841016805559762
486.95,1463724.0,1.0,44262.521672724484,99.24806347430041,0.0022242547884626395
557.9959,3219330.0,1.0,52448.207137407124,109.95894679931213,0.0010230410090226096
517.8729,274054.0,1.0,50913.85693322347,125.34413703671066,0.015311665279292827
441.3644,677032.0,1.0,39549.95143269195,94.51563034632007,0.004786482119091228
556.0675,788226.0,1.0,55997.19939322061,126.38356905736818,0.005518561034473236
474.6623,431558.0,1.0,44570.826900581815,108.925658865058,0.008642618520767899
558.0309,3828118.0,1.0,50895.73927116878,106.21208348360746,0.0007558671868321007
545.3628,3738636.0,1.0,48269.93271413532,101.56931390770525,0.0006950028084318715
467.8014,1133290.0,1.0,42159.27845323443,96.58113844417804,0.002850335722131086
527.3235,1169087.0,1.0,51030.340238844205,114.1994142258882,0.0033399230551965304
476.8075,143603.0,1.0,45348.69694393191,119.4122253501385,0.027125787834920492
538.0428,367833.0,1.0,53766.83485277818,128.36910833866224,0.011794597461887345
554.798,1310153.0,1.0,55124.543323134014,120.91992725217155,0.003160412598245968
520.7948,2538963.0,1.0,47204.36576510496,101.62907908338325,0.0011962865059634926
553.1122,3153151.0,1.0,51675.469941293995,108.69016839597876,0.0010278945974902599
515.2508,856411.0,1.0,49686.04928802363,113.95785025199629,0.004577383178606469
420.1841,537012.0,1.0,37130.27100953285,90.60775920690925,0.005798839773053842
531.4059,239793.0,1.0,52940.57422854605,130.29237111475206,0.01805041726945818
557.7499,2101401.0,1.0,54455.68943942139,116.31247165151964,0.0018311255819965155
531.8501,2452805.0,1.0,49400.5495854618,106.010291680587,0.0013429760904164621
486.9444,1705102.0,1.0,43648.36368713089,96.99241991125706,0.0018068200811489923
350.3488,6327.0,1.0,30779.660207792364,109.93740036921147,0.45943041740745044
546.2034,1632992.0,1.0,53288.094542084364,115.97089340704706,0.0023952448195998463
443.7479,402869.0,1.0,40489.57715787781,100.57522305578254,0.00856424430866655
557.9936,525616.0,1.0,56611.35061436336,130.69354316013792,0.008487489078567884
410.4484,149265.0,1.0,36914.79326481127,100.08230580113643,0.022173563112793053
557.7755,2645816.0,1.0,53547.15848820781,113.14333768302453,0.0013590027444544638
456.2397,929443.0,1.0,40986.58309006636,95.43007648116718,0.0034768500072616957
376.1555,69850.0,1.0,33244.15267627604,96.91114064189452,0.043938288606947394
489.7565,1562719.0,1.0,44464.59082548771,99.22742689934294,0.002065095812690827
553.5518,4390250.0,1.0,46883.059170123175,98.35598512427308,0.00047287353479826764
443.4756,228845.0,1.0,40812.884882863116,105.77651329980293,0.015533986849063545
487.096,1429240.0,1.0,44366.33526724295,99.6212215116195,0.0022956325508297817
540.6363,391017.0,1.0,54127.26517037554,128.54489989419463,0.011132373429421123
525.2399,625254.0,1.0,51514.38081618819,119.90572813782809,0.0065878327122704215
554.1861,893024.0,1.0,55573.48303261675,124.64840075115957,0.004807536180610755
488.3382,870866.0,1.0,45705.60225522229,105.89850484565851,0.0041703300722433275
478.518,1333002.0,1.0,43278.71276924463,97.83860259302325,0.002423637133554257
529.3188,1500055.0,1.0,50809.85943188942,111.96905038087893,0.002515415042405088
517.1522,309111.0,1.0,50761.51561289866,124.07608376400793,0.01350799908790698
399.9565,142654.0,1.0,35703.49977605903,97.45800162180983,0.0225773948817181
521.556,2383208.0,1.0,47753.7314143978,103.0600284513055,0.0013276430919561336
547.1942,3318706.0,1.0,50106.09720835721,105.54618997424055,0.0009069546115989414
539.2161,3428931.0,1.0,48055.567519379496,101.59790891417738,0.0007922255107476501
483.9018,976036.0,1.0,44859.4303170784,103.3184177485828,0.0036102722003560675
491.9328,1769862.0,1.0,44289.30508060514,98.06618555824062,0.0017576087882289245
556.2733,3844956.0,1.0,50453.23201036589,105.39528738806919,0.0007369235256778386
548.6374,800734.0,1.0,54829.948200460116,124.14741307110337,0.005337391857783319
493.5356,524007.0,1.0,47051.03526168962,112.52694888286253,0.007370991605189732
521.6266,447304.0,1.0,51225.97133079184,122.00430066002077,0.009297817318552266
536.7447,1151033.0,1.0,52513.14794875617,117.10233598353265,0.00348694072439121
494.6782,172666.0,1.0,47756.61358346597,122.86464617913589,0.023378280584353074
