temperature,pressure,c1_x,c1_liq,c1_vap,Q
361.6437655,100493.9086,0.3,0.291778211,0.523268349,0.035516801
369.7407421,121648.273,0.3,0.291795054,0.363790343,0.11396504
414.2741131,244870.3007,0.4,0.291802129,0.45313128,0.67066535
377.8377187,115060.2339,0.3,0.291815634,0.385192191,0.087649042
398.08016,252991.562,0.4,0.291827918,0.439912892,0.730473046
406.1771366,193840.907,0.35,0.291833031,0.36699014,0.773938348
385.9346952,184283.0181,0.35,0.291841091,0.388191219,0.603620462
381.8862069,107003.6293,0.3,0.291850696,0.424149031,0.061597933
406.1771366,190296.3426,0.35,0.291870867,0.376260089,0.688821766
398.08016,198123.7434,0.35,0.291876331,0.357387798,0.887228934
373.7892304,100594.6205,0.3,0.291887659,0.518914597,0.035732943
426.419578,337991.6761,0.45,0.291888138,0.49363574,0.783711235
402.1286483,332917.261,0.45,0.291970927,0.50186735,0.752890739
357.5952773,100657.9205,0.3,0.291996501,0.514642458,0.0359472
365.6922538,107429.242,0.3,0.292001143,0.421249974,0.061887268
426.419578,344041.0511,0.45,0.292030375,0.485945641,0.814632226
385.9346952,115847.9459,0.3,0.292035066,0.382460043,0.088083336
389.9831835,151376.4,0.35,0.292070545,0.489892983,0.292835615
357.5952773,100715.6739,0.3,0.292104742,0.510449287,0.036159632
381.8862069,122617.2228,0.3,0.292112496,0.360927937,0.11461823
418.3226014,273386.8647,0.4,0.292125594,0.403329354,0.970060777
426.419578,363442.3427,0.45,0.292132275,0.460402841,0.938177893
389.9831835,240920.8654,0.4,0.292133345,0.460404127,0.641030214
377.8377187,107841.606,0.3,0.292151885,0.418372921,0.062177555
394.0316718,148570.1325,0.35,0.292177032,0.51053685,0.2648059
394.0316718,194916.3113,0.35,0.292192322,0.36423079,0.80245568
389.9831835,256149.0544,0.4,0.29219279,0.433938618,0.760567074
377.8377187,100824.1703,0.3,0.292212387,0.506332484,0.036370302
394.0316718,188791.4816,0.35,0.292221432,0.379673334,0.660689666
365.6922538,116708.2862,0.3,0.292257771,0.379714412,0.08852648
398.08016,177007.7716,0.35,0.292278186,0.403506113,0.518950733
422.3710897,325724.7426,0.45,0.292282027,0.510664003,0.722211493
377.8377187,108198.659,0.3,0.292303017,0.415515761,0.06246905
398.08016,306618.0569,0.45,0.292315368,0.542736684,0.629677355
369.7407421,100926.8792,0.3,0.292319448,0.502289487,0.036579274
381.8862069,180030.4836,0.35,0.292357976,0.397667147,0.54735996
394.0316718,157849.0136,0.35,0.292370153,0.457227439,0.349574161
426.419578,349527.7135,0.45,0.29239556,0.478774461,0.845613099
357.5952773,101058.008,0.3,0.292425936,0.49831778,0.036786617
385.9346952,165121.0656,0.35,0.292429457,0.434219067,0.406027939
426.419578,444128.574,0.5,0.292438846,0.54782162,0.812745319
385.9346952,123560.7236,0.3,0.292440101,0.358006953,0.115300624
389.9831835,154859.0492,0.35,0.292445558,0.471453888,0.321518232
373.7892304,108629.5327,0.3,0.292454643,0.412676335,0.062762026
442.6135311,435406.3448,0.5,0.292462451,0.558019171,0.781518724
385.9346952,174592.0721,0.35,0.292463556,0.40968561,0.490832929
410.2256249,218757.5142,0.4,0.292482628,0.510906858,0.492241047
361.6437655,117461.6942,0.3,0.292484174,0.376950931,0.088979695
389.9831835,168788.2014,0.35,0.292489865,0.424901983,0.434326826
385.9346952,223325.1332,0.4,0.292502195,0.498410068,0.522067482
446.6620194,481477.2869,0.5,0.292503133,0.506684515,0.968790403
365.6922538,101219.8163,0.3,0.292531862,0.494414892,0.036992399
398.08016,271247.8833,0.4,0.292581891,0.406835181,0.940175196
418.3226014,264411.9569,0.4,0.292591966,0.418888928,0.850440364
434.5165545,577602.9126,0.55,0.292598476,0.597157162,0.845162316
365.6922538,109197.0421,0.3,0.292606874,0.409852422,0.063056774
450.7105076,622306.3733,0.55,0.292625086,0.558213921,0.969072792
357.5952773,101297.543,0.3,0.292637244,0.490578394,0.037196694
414.2741131,453510.3853,0.5,0.292661415,0.538312868,0.844035654
406.1771366,288390.6063,0.45,0.292680888,0.585552795,0.537160131
389.9831835,236818.2006,0.4,0.292691063,0.468140201,0.611624191
373.7892304,161666.7271,0.35,0.292704115,0.444211741,0.378171624
385.9346952,118267.6171,0.3,0.292714757,0.374164726,0.089444398
381.8862069,182460.8745,0.35,0.292719298,0.392159679,0.576030598
381.8862069,186714.0587,0.35,0.292727628,0.383245508,0.632718882
377.8377187,101521.0155,0.3,0.292742096,0.486805904,0.037399575
426.419578,426385.2529,0.5,0.292744057,0.568937198,0.750402208
398.08016,196007.6924,0.35,0.292759457,0.361641741,0.83099078
361.6437655,109729.4714,0.3,0.292759829,0.407041731,0.063353612
422.3710897,283595.0415,0.45,0.292775601,0.603392807,0.506167707
373.7892304,146482.8791,0.35,0.292778258,0.533706005,0.23750582
389.9831835,124619.236,0.3,0.292779535,0.35501532,0.116017896
406.1771366,214435.5595,0.4,0.29278238,0.524482929,0.462742192
418.3226014,259074.9989,0.4,0.292800255,0.428370341,0.790733032
414.2741131,319705.6516,0.45,0.292825917,0.520049876,0.691714393
402.1286483,228428.72,0.4,0.29283402,0.486916929,0.552165983
365.6922538,101713.8021,0.3,0.292846438,0.48309508,0.037601118
394.0316718,200905.373,0.35,0.292867421,0.351649734,0.97193486
377.8377187,172159.8365,0.35,0.292901266,0.416215407,0.463034763
377.8377187,110308.0221,0.3,0.292913636,0.404241881,0.063652883
381.8862069,151954.7068,0.35,0.29292429,0.487025937,0.294050622
381.8862069,119086.6054,0.3,0.292950076,0.371350292,0.089922257
377.8377187,101867.0252,0.3,0.292950291,0.479443624,0.037801401
394.0316718,294269.8638,0.45,0.292979575,0.569217618,0.568424332
406.1771366,354071.6647,0.45,0.29298285,0.472100755,0.876613366
402.1286483,199326.5609,0.35,0.292992475,0.35524787,0.915704179
394.0316718,148855.6499,0.35,0.292995256,0.507279887,0.266023482
361.6437655,102127.3319,0.3,0.293053675,0.47584928,0.038000505
381.8862069,110982.7329,0.3,0.293068437,0.401450388,0.06395496
438.5650428,461088.0058,0.5,0.293120049,0.529460798,0.875346093
373.7892304,125612.2741,0.3,0.293132884,0.351938033,0.116777462
361.6437655,102303.8532,0.3,0.293156614,0.472309828,0.038198512
406.1771366,269063.7171,0.4,0.293178094,0.41051701,0.910370657
369.7407421,120115.1569,0.3,0.293190776,0.36850134,0.090415252
373.7892304,111659.1065,0.3,0.293224382,0.398664642,0.064260255
426.419578,591244.3367,0.55,0.293251136,0.586225063,0.876353971
377.8377187,102450.1424,0.3,0.293259133,0.468823084,0.038395508
422.3710897,417607.4013,0.5,0.293297256,0.580605896,0.719444929
389.9831835,158388.5122,0.35,0.293303464,0.454927957,0.350791737
381.8862069,155328.4228,0.35,0.293335678,0.468915049,0.322727675
410.2256249,367057.3883,0.45,0.293351122,0.454984922,0.969159164
365.6922538,102714.3978,0.3,0.293361259,0.4653869,0.038591578
381.8862069,112293.3827,0.3,0.293381639,0.395881886,0.064569221
385.9346952,184831.1125,0.35,0.293383094,0.386975444,0.604930913
373.7892304,121071.0481,0.3,0.293437616,0.365610593,0.090925775
389.9831835,165773.7087,0.35,0.293462961,0.432282836,0.407269053
377.8377187,102968.0248,0.3,0.293463021,0.461999158,0.038786813
385.9346952,233284.3329,0.4,0.293474656,0.476356122,0.582482992
377.8377187,113049.5296,0.3,0.29354039,0.393099186,0.06488236
389.9831835,197183.6154,0.35,0.293551682,0.359227036,0.859505343
377.8377187,146772.0705,0.35,0.293559314,0.529990438,0.238719357
357.5952773,103266.2926,0.3,0.293564447,0.458657767,0.038981306
385.9346952,177670.6609,0.35,0.29357387,0.402033584,0.520249664
406.1771366,249390.0482,0.4,0.293581143,0.445255412,0.701627624
373.7892304,169631.0873,0.35,0.293581327,0.423105952,0.435582602
426.419578,313422.0938,0.45,0.293608255,0.530049416,0.661440437
394.0316718,191818.9115,0.35,0.293626898,0.372106218,0.718317918
410.2256249,245518.3344,0.4,0.293632784,0.451946395,0.671876637
410.2256249,300578.1347,0.45,0.293639859,0.554295197,0.59987316
389.9831835,261850.0287,0.4,0.293658644,0.423196668,0.820927729
361.6437655,103519.6199,0.3,0.29366557,0.455360663,0.039175153
385.9346952,162557.7322,0.35,0.29368431,0.442119455,0.379395931
394.0316718,175229.9308,0.35,0.293686676,0.408116953,0.492119092
369.7407421,121959.373,0.3,0.293691496,0.362669498,0.091456757
369.7407421,113707.1656,0.3,0.293700838,0.390313399,0.065200235
381.8862069,190661.8087,0.35,0.293709385,0.375279976,0.690084678
398.08016,193041.7252,0.35,0.293724433,0.36909488,0.746652952
402.1286483,180681.4824,0.35,0.293733011,0.396284948,0.548668223
402.1286483,253463.903,0.4,0.293763538,0.438989486,0.73152535
369.7407421,103773.1208,0.3,0.293766424,0.452105802,0.039368452
389.9831835,152455.1865,0.35,0.293773057,0.484212413,0.295248545
418.3226014,358527.9613,0.45,0.293792679,0.465904392,0.907592624
430.4680663,468755.3617,0.5,0.293806305,0.521233633,0.906635526
377.8377187,149221.757,0.35,0.293808152,0.504089267,0.267222514
361.6437655,114490.6418,0.3,0.293863207,0.387521134,0.065523477
357.5952773,104069.2405,0.3,0.293867044,0.448891156,0.039561306
389.9831835,266892.274,0.4,0.293911196,0.41437454,0.880672915
385.9346952,241707.8091,0.4,0.293914673,0.459076692,0.642310672
369.7407421,123019.1309,0.3,0.293953501,0.359667848,0.092011859
398.08016,189304.604,0.35,0.293962013,0.378614121,0.66197982
361.6437655,104330.1311,0.3,0.293967467,0.445714712,0.039753824
389.9831835,194091.4628,0.35,0.294013681,0.36624845,0.775060538
385.9346952,115103.4317,0.3,0.294027747,0.384718702,0.065852801
381.8862069,172782.6517,0.35,0.294057179,0.414544581,0.464304318
406.1771366,219503.4867,0.4,0.29406403,0.508570802,0.493858395
369.7407421,104663.4668,0.3,0.294067733,0.442574466,0.039946115
389.9831835,224158.6774,0.4,0.294118188,0.496330766,0.52361635
410.2256249,408381.3747,0.5,0.294137431,0.593052645,0.688698868
369.7407421,105003.2455,0.3,0.294167884,0.439468419,0.040138296
446.6620194,600892.9115,0.55,0.294174007,0.576083836,0.907474541
398.08016,183201.5834,0.35,0.294182321,0.390862209,0.577345301
410.2256249,256573.6099,0.4,0.294185335,0.433135426,0.761530018
369.7407421,116026.8474,0.3,0.294194738,0.381902058,0.066189024
381.8862069,155888.3169,0.35,0.294221618,0.466418539,0.323922065
369.7407421,124078.8889,0.3,0.294224964,0.356593223,0.092595751
369.7407421,158988.6651,0.35,0.294233556,0.452662745,0.351996019
373.7892304,105303.636,0.3,0.294267964,0.436394569,0.04033049
394.0316718,215136.7098,0.4,0.294328163,0.521862703,0.464421083
373.7892304,147082.0585,0.35,0.294335131,0.52635566,0.239913551
385.9346952,116778.5887,0.3,0.2943645,0.379066725,0.066533084
373.7892304,105696.0416,0.3,0.294368021,0.43335091,0.040522825
402.1286483,338611.4809,0.45,0.294375553,0.492676203,0.784790401
398.08016,187436.0433,0.35,0.294376361,0.382106995,0.63402755
381.8862069,200295.7709,0.35,0.294384864,0.353297063,0.944034291
414.2741131,333602.4456,0.45,0.294422372,0.500729214,0.75410794
414.2741131,237569.3787,0.4,0.294424429,0.46666151,0.612966559
381.8862069,106126.3441,0.3,0.294468103,0.430335423,0.040715435
406.1771366,229054.546,0.4,0.29448462,0.485069134,0.553640891
389.9831835,166380.0787,0.35,0.294496054,0.430368318,0.408500927
365.6922538,125077.6069,0.3,0.294507554,0.353430186,0.093214536
394.0316718,195230.4354,0.35,0.294508619,0.363569976,0.803508407
373.7892304,117657.2732,0.3,0.294537394,0.376207703,0.066886072
426.419578,344726.8839,0.45,0.294553885,0.485152469,0.815568049
377.8377187,106561.7854,0.3,0.294568264,0.42734607,0.040908464
398.08016,198305.9411,0.35,0.294590196,0.356991691,0.887956353
381.8862069,149569.0235,0.35,0.294615835,0.500962383,0.268403643
414.2741131,273389.6512,0.4,0.29461608,0.40323515,0.970215636
377.8377187,153004.3406,0.35,0.294617038,0.481450167,0.296430094
406.1771366,307466.8053,0.45,0.294635885,0.540686831,0.631430675
394.0316718,163204.2007,0.35,0.294662684,0.440054119,0.38060919
381.8862069,106985.9321,0.3,0.29466856,0.42438079,0.041102062
398.08016,170371.5447,0.35,0.294674254,0.421326656,0.436831401
426.419578,326452.3193,0.45,0.294697125,0.509334134,0.723560562
434.5165545,475067.6912,0.5,0.294713343,0.51360052,0.937865158
377.8377187,118506.7779,0.3,0.294713837,0.373319342,0.06724927
377.8377187,107414.9991,0.3,0.294769051,0.421437486,0.041296392
418.3226014,264734.2827,0.4,0.294778567,0.418407608,0.851106115
410.2256249,363571.7165,0.45,0.294826827,0.460166666,0.93851049
414.2741131,259514.1092,0.4,0.294853708,0.427681224,0.791600229
373.7892304,107779.553,0.3,0.294869801,0.418514018,0.041491624
398.08016,178392.5993,0.35,0.29487852,0.400566558,0.521548899
373.7892304,119385.0275,0.3,0.294894314,0.370395185,0.067624204
402.1286483,289417.7112,0.45,0.294898351,0.58249418,0.539304236
377.8377187,175707.4714,0.35,0.294915979,0.406556986,0.49340312
385.9346952,211976.8662,0.4,0.294920121,0.536283027,0.435360513
398.08016,185370.3905,0.35,0.294945205,0.385757253,0.606249901
418.3226014,284258.8267,0.45,0.294951289,0.599901811,0.50843891
426.419578,350155.8726,0.45,0.294955795,0.478136343,0.846401033
373.7892304,108187.719,0.3,0.294970878,0.415608198,0.041687942
394.0316718,271393.9258,0.4,0.294993397,0.406646394,0.940472768
365.6922538,108594.9259,0.3,0.295072358,0.41271777,0.041885546
381.8862069,120474.1508,0.3,0.295079391,0.367427757,0.068012714
377.8377187,156424.2553,0.35,0.295103647,0.463962422,0.325102167
385.9346952,147347.4228,0.35,0.295105744,0.522798697,0.241088954
389.9831835,181308.7956,0.35,0.295120525,0.394905062,0.549979753
389.9831835,159710.009,0.35,0.295160778,0.450430061,0.353187839
394.0316718,234005.7666,0.4,0.295160938,0.474716872,0.583879684
377.8377187,109207.0225,0.3,0.295174318,0.409840404,0.042084649
402.1286483,320635.9138,0.45,0.295203783,0.5185143,0.693188208
385.9346952,173343.1918,0.35,0.29521705,0.412885677,0.465569721
406.1771366,196342.8662,0.35,0.295226163,0.361063208,0.831960741
414.2741131,295211.7019,0.45,0.295230101,0.566552787,0.570427417
365.6922538,121335.5707,0.3,0.295269745,0.364408272,0.06841706
381.8862069,109776.5641,0.3,0.295276845,0.406973679,0.042285484
418.3226014,400387.264,0.5,0.295281748,0.606300358,0.658218659
442.6135311,612400.4525,0.55,0.295348374,0.566693079,0.938480176
381.8862069,110327.4081,0.3,0.295380033,0.404115063,0.042488305
377.8377187,150046.3156,0.35,0.295418435,0.497896706,0.269567517
414.2741131,246201.556,0.4,0.295456285,0.450781149,0.673064905
377.8377187,153567.7375,0.35,0.295456435,0.478737021,0.297595978
414.2741131,250195.322,0.4,0.295457241,0.444221301,0.702742038
361.6437655,122339.625,0.3,0.29546619,0.361326241,0.068840062
385.9346952,111067.4409,0.3,0.295483982,0.401261898,0.04269339
394.0316718,269139.3412,0.4,0.295513605,0.410233069,0.910799189
394.0316718,167160.1915,0.35,0.295529297,0.428473975,0.409724584
410.2256249,354384.8814,0.45,0.295580959,0.471607318,0.877249531
377.8377187,191048.2752,0.35,0.29558541,0.37429134,0.691365818
373.7892304,111709.1188,0.3,0.295588804,0.398411368,0.042901049
406.1771366,192204.9542,0.35,0.295614823,0.37119544,0.719565141
438.5650428,436560.5706,0.5,0.295623758,0.556663192,0.782932443
434.5165545,445327.4691,0.5,0.295628178,0.546711198,0.813961144
406.1771366,220212.1163,0.4,0.295633313,0.506288391,0.495438741
394.0316718,163730.9542,0.35,0.295639684,0.438014125,0.38181232
381.8862069,183677.1351,0.35,0.295662315,0.389563807,0.578666896
369.7407421,123488.9917,0.3,0.295669725,0.358168897,0.06928532
389.9831835,242393.9456,0.4,0.295687713,0.457772552,0.643565973
373.7892304,112396.6696,0.3,0.295694621,0.39556048,0.043111622
410.2256249,253881.7425,0.4,0.295695004,0.438079375,0.732559309
394.0316718,224970.8442,0.4,0.295722488,0.494296899,0.525130665
381.8862069,189752.0475,0.35,0.295734374,0.377547722,0.66328573
385.9346952,171182.0228,0.35,0.295769354,0.41956259,0.438074386
406.1771366,262332.9629,0.4,0.295777916,0.422616171,0.821692826
369.7407421,100396.3702,0.3,0.295779179,0.537313013,0.017475071
377.8377187,113139.7138,0.3,0.295801567,0.39270602,0.043325493
402.1286483,193340.1142,0.35,0.295834073,0.368262319,0.747856394
377.8377187,100399.0257,0.3,0.295834515,0.532725258,0.017583994
418.3226014,481679.9479,0.5,0.295835865,0.506531943,0.968998272
385.9346952,215937.3292,0.4,0.295861702,0.519305242,0.466060903
373.7892304,147636.6535,0.35,0.295871205,0.519316657,0.242246126
438.5650428,427920.044,0.5,0.295873527,0.567315476,0.752007838
418.3226014,454350.6458,0.5,0.295875779,0.537428704,0.845049675
377.8377187,124662.8343,0.3,0.295881601,0.354920372,0.06975754
361.6437655,100406.6724,0.3,0.295889546,0.528223887,0.017691976
394.0316718,199516.2578,0.35,0.295901546,0.354941994,0.91629478
373.7892304,113959.5508,0.3,0.295909791,0.38984452,0.043543093
418.3226014,301953.4406,0.45,0.295916823,0.551985448,0.601726108
357.5952773,100444.713,0.3,0.295944274,0.523806268,0.017799044
426.419578,314507.9459,0.45,0.295947495,0.528293409,0.663030834
373.7892304,156926.3834,0.35,0.295982045,0.461544808,0.326268745
377.8377187,100591.8886,0.3,0.2959987,0.519469797,0.017905225
373.7892304,114568.7716,0.3,0.296019461,0.386972204,0.043764909
398.08016,188054.1563,0.35,0.296052029,0.380962703,0.635349693
369.7407421,100656.9097,0.3,0.296052825,0.5152119,0.018010549
398.08016,160440.6852,0.35,0.296085491,0.44822819,0.354368034
406.1771366,367078.4449,0.45,0.296088511,0.454870396,0.969326504
369.7407421,100712.1876,0.3,0.296106653,0.511030038,0.018115045
402.1286483,230281.0828,0.4,0.296124246,0.483259453,0.555083972
385.9346952,115289.5602,0.3,0.296130764,0.384084932,0.043991498
389.9831835,238283.3838,0.4,0.29614858,0.465210108,0.614281802
381.8862069,176384.8971,0.35,0.296152592,0.40500416,0.49468656
365.6922538,100800.3749,0.3,0.29616019,0.506921706,0.018218745
389.9831835,267111.5021,0.4,0.296173349,0.413994702,0.881221002
418.3226014,256932.3123,0.4,0.29617567,0.432342817,0.762477089
406.1771366,197410.0215,0.35,0.296187101,0.358732791,0.860377418
394.0316718,179399.5008,0.35,0.29619354,0.399103429,0.522850236
369.7407421,100874.8377,0.3,0.29621344,0.502884441,0.018321682
394.0316718,150473.3471,0.35,0.296216095,0.494889785,0.270714785
438.5650428,565603.9476,0.55,0.296239259,0.607405474,0.81551508
377.8377187,116210.1623,0.3,0.296243912,0.381178116,0.044223501
389.9831835,194424.5421,0.35,0.296256861,0.365494795,0.776209459
357.5952773,100999.076,0.3,0.296266409,0.498915816,0.018423891
385.9346952,154045.0826,0.35,0.296291462,0.476070859,0.298746903
377.8377187,101133.0254,0.3,0.296319107,0.495013445,0.018525406
414.2741131,461992.9546,0.5,0.296357219,0.528784705,0.87615619
373.7892304,117097.4753,0.3,0.296359146,0.37824663,0.044461663
365.6922538,101278.8806,0.3,0.29637154,0.491174981,0.018626263
402.1286483,173958.8611,0.35,0.296381799,0.411237172,0.466832328
418.3226014,419128.0555,0.5,0.296390213,0.578697685,0.72123414
402.1286483,212550.4923,0.4,0.296416151,0.533422116,0.437051654
361.6437655,101493.3421,0.3,0.296423718,0.487398116,0.018726501
422.3710897,358678.4051,0.45,0.296430354,0.465546192,0.908073708
373.7892304,101606.9809,0.3,0.296475651,0.483680581,0.018826156
369.7407421,117921.6349,0.3,0.296476745,0.375284681,0.044706861
402.1286483,181928.5696,0.35,0.296522299,0.393525788,0.551296679
369.7407421,101831.7727,0.3,0.296527349,0.480020142,0.01892527
377.8377187,185951.4314,0.35,0.296530125,0.384534752,0.607580272
385.9346952,168044.8052,0.35,0.296563282,0.42659827,0.410941075
369.7407421,101992.4288,0.3,0.296578825,0.476414601,0.019023883
377.8377187,118844.0229,0.3,0.29659703,0.372285643,0.044960137
394.0316718,164440.013,0.35,0.296615785,0.435997881,0.383006258
434.5165545,579026.737,0.55,0.296629327,0.595958601,0.846461389
377.8377187,102217.8606,0.3,0.296630091,0.472861793,0.019122035
385.9346952,148006.7057,0.35,0.296631579,0.515906726,0.243385636
369.7407421,102437.6018,0.3,0.29668116,0.469359582,0.019219772
381.8862069,119829.6187,0.3,0.29672038,0.369241845,0.045222751
381.8862069,102687.9921,0.3,0.296732047,0.465905862,0.019317136
438.5650428,622773.0861,0.55,0.29675813,0.55801189,0.969332919
365.6922538,102886.4468,0.3,0.296782765,0.46249855,0.019414174
381.8862069,103203.7449,0.3,0.296833332,0.459135587,0.019510934
414.2741131,234671.0913,0.4,0.296837265,0.473109251,0.585247477
410.2256249,339308.8481,0.45,0.296842595,0.491739852,0.785836637
377.8377187,120821.7941,0.3,0.296847245,0.366144268,0.045496248
430.4680663,334236.343,0.45,0.296852784,0.499619546,0.755287577
394.0316718,157451.8004,0.35,0.29685711,0.459163852,0.327422568
385.9346952,171682.1757,0.35,0.296867387,0.41781223,0.439312765
361.6437655,103417.8265,0.3,0.296883763,0.455814931,0.019607465
406.1771366,195542.4998,0.35,0.296899773,0.362896323,0.804590954
410.2256249,259952.7685,0.4,0.296907261,0.427000276,0.792454069
369.7407421,103738.5744,0.3,0.296934077,0.452534554,0.019703819
414.2741131,308423.9504,0.45,0.29693458,0.538695067,0.633128358
406.1771366,264958.4971,0.4,0.296969687,0.417930978,0.851762676
377.8377187,121848.9039,0.3,0.296978169,0.362982139,0.04578256
369.7407421,104058.4944,0.3,0.296984291,0.44929244,0.019800048
398.08016,161138.6371,0.35,0.297008077,0.446055451,0.355537448
373.7892304,151009.871,0.35,0.297008967,0.491939239,0.271846093
361.6437655,104278.1562,0.3,0.297034427,0.446086579,0.019896208
422.3710897,345316.2793,0.45,0.297057881,0.484377746,0.816475707
426.419578,469091.9785,0.5,0.297064778,0.520748671,0.907241103
365.6922538,104628.4206,0.3,0.297084505,0.442914964,0.019992359
422.3710897,327312.6856,0.45,0.29709073,0.508038582,0.724867632
414.2741131,290362.3573,0.45,0.297096973,0.579527953,0.541381923
402.1286483,285144.2844,0.45,0.29711042,0.596517237,0.510641614
365.6922538,122897.4928,0.3,0.297113817,0.359742348,0.04608415
398.08016,154592.6239,0.35,0.297122346,0.473449624,0.299883574
398.08016,273391.0877,0.4,0.297122511,0.403141462,0.970368862
373.7892304,104911.2305,0.3,0.297134547,0.439775584,0.020088561
394.0316718,184197.8593,0.35,0.297161586,0.38826262,0.579997964
381.8862069,105266.7561,0.3,0.297184576,0.436666417,0.020184878
430.4680663,409957.327,0.5,0.297188293,0.590837115,0.690660722
402.1286483,221051.168,0.4,0.29719077,0.504057247,0.496983522
365.6922538,105693.0241,0.3,0.297234618,0.433585431,0.020281378
377.8377187,124182.7043,0.3,0.297255023,0.356408593,0.046404243
398.08016,246797.1564,0.4,0.297273389,0.449634455,0.674231375
377.8377187,106084.5549,0.3,0.297284698,0.430530568,0.020378134
438.5650428,592342.6765,0.55,0.297303043,0.585314509,0.877385059
402.1286483,225787.2744,0.4,0.297315466,0.492306398,0.526611841
394.0316718,250869.5016,0.4,0.297328406,0.443202538,0.703836883
381.8862069,106499.4593,0.3,0.297334845,0.427499746,0.020475222
398.08016,216691.9305,0.4,0.297383204,0.51680783,0.467663078
373.7892304,106873.2581,0.3,0.297385088,0.424490845,0.020572723
389.9831835,148334.8992,0.35,0.297386947,0.512566169,0.244508056
381.8862069,177045.566,0.35,0.297397742,0.403456868,0.495971068
398.08016,198647.4071,0.35,0.297417469,0.356584532,0.888712881
402.1286483,271507.0566,0.4,0.297417953,0.406458816,0.94076701
377.8377187,107372.0232,0.3,0.297435461,0.421501698,0.020670725
414.2741131,243028.1701,0.4,0.297453138,0.456490481,0.64479738
394.0316718,296139.4581,0.45,0.297460245,0.563966894,0.57236754
369.7407421,107773.7569,0.3,0.297485997,0.418530085,0.020769319
410.2256249,350467.0265,0.45,0.297497578,0.47751246,0.847165638
377.8377187,191366.828,0.35,0.297504201,0.373291832,0.692669742
414.2741131,363936.4933,0.45,0.29750634,0.459935181,0.93883364
394.0316718,180080.4899,0.35,0.297520474,0.397642506,0.524155624
381.8862069,108189.3553,0.3,0.297536732,0.41557372,0.020868608
398.08016,190201.1689,0.35,0.297542869,0.376471892,0.664611435
394.0316718,174659.1416,0.35,0.297552416,0.4095975,0.468093575
377.8377187,146156.4237,0.35,0.297552503,0.539432686,0.216832551
418.3226014,321575.0408,0.45,0.297559908,0.517019468,0.694615865
357.5952773,108642.2191,0.3,0.297587708,0.412630234,0.0209687
389.9831835,165167.3387,0.35,0.297591485,0.434003802,0.384191958
398.08016,168890.9006,0.35,0.29759864,0.42473966,0.412151485
406.1771366,254456.3602,0.4,0.297623284,0.437181709,0.733576036
373.7892304,109270.9072,0.3,0.297638966,0.409697166,0.021069712
389.9831835,192546.3298,0.35,0.297653497,0.37027241,0.720838425
373.7892304,109791.8676,0.3,0.297690553,0.40677194,0.021171775
385.9346952,157927.8601,0.35,0.297729149,0.456817749,0.328564405
361.6437655,110371.5421,0.3,0.297742521,0.403851845,0.021275029
410.2256249,231064.9486,0.4,0.297753348,0.4814861,0.556496601
398.08016,188590.9094,0.35,0.29775827,0.379810476,0.636688911
381.8862069,196625.69,0.35,0.29778319,0.360471176,0.832963592
385.9346952,111162.4358,0.3,0.297794924,0.400934014,0.021379634
377.8377187,151622.5898,0.35,0.297797218,0.48904276,0.272962086
361.6437655,111834.8952,0.3,0.297847824,0.398015388,0.021485762
462.8559725,786929.6932,0.6,0.297858394,0.609267019,0.970241612
389.9831835,269303.7827,0.4,0.297859597,0.409951192,0.911222676
406.1771366,239227.7842,0.4,0.297864114,0.463784617,0.615571217
410.2256249,262541.2779,0.4,0.297900047,0.422041715,0.822447082
406.1771366,213106.328,0.4,0.29790024,0.530630897,0.438703526
377.8377187,112510.0214,0.3,0.297901287,0.395092688,0.021593609
385.9346952,161896.3219,0.35,0.297928938,0.44391018,0.356696938
389.9831835,182495.8905,0.35,0.297940312,0.392145301,0.552621349
369.7407421,154992.0514,0.35,0.297949324,0.470871313,0.301006695
361.6437655,113298.2483,0.3,0.297955389,0.392162368,0.021703396
394.0316718,172254.8755,0.35,0.297969162,0.416074027,0.440547799
422.3710897,475171.0481,0.5,0.29799229,0.513291063,0.938266887
398.08016,193664.5788,0.35,0.298004183,0.367416207,0.749089475
361.6437655,114029.9248,0.3,0.298010212,0.389220569,0.021815371
361.6437655,114678.094,0.3,0.298065851,0.386263051,0.021929819
369.7407421,115541.0837,0.3,0.298122412,0.383285119,0.022047069
394.0316718,148639.145,0.35,0.298137402,0.509292328,0.245613962
394.0316718,186658.7906,0.35,0.298140917,0.383305858,0.608925249
430.4680663,354785.4148,0.45,0.298161888,0.471124392,0.877867218
406.1771366,257626.3098,0.4,0.298164902,0.431560045,0.763409339
398.08016,303327.1099,0.45,0.29817252,0.549742206,0.603520569
373.7892304,116508.5484,0.3,0.298180015,0.380281521,0.022167502
385.9346952,117336.9743,0.3,0.298238799,0.37724632,0.022291567
438.5650428,601556.6025,0.55,0.298240365,0.575435668,0.908239183
414.2741131,315579.3033,0.45,0.298264962,0.526585153,0.664571265
381.8862069,146321.6644,0.35,0.298268498,0.535635274,0.217939101
438.5650428,401695.3763,0.5,0.298283995,0.603757211,0.660339415
369.7407421,118250.2201,0.3,0.298298925,0.374172725,0.022419797
369.7407421,119194.6349,0.3,0.298360583,0.371052866,0.02255284
385.9346952,120315.0312,0.3,0.298423997,0.367877492,0.022691488
402.1286483,267350.56,0.4,0.298443698,0.41361793,0.881762352
