temperature,pressure,q,enth_mol,entr_mol,vol_mol
483.1250669998369,1682579.5610772693,0.1716678889848533,25588.69700443821,59.69990415563463,0.00041081086702860273
465.90651294883014,1277287.500985101,0.2403395316111758,24180.6460869302,57.18419164425927,0.0006716298776972959
512.0484703924511,2567574.8077093544,0.7725592405392095,41450.30121840244,90.35639356300847,0.000881848087325133
311.01218807849614,22324.633041125344,0.7119387343729879,17538.746022186,57.641742728066845,0.08157074018055713
384.6514879360535,243381.21843173582,0.7899722727325122,27614.075857512522,72.2884344634318,0.00974510901721893
465.12056048842567,1260701.9142022256,0.13407454591316695,21620.815697434333,51.7049089306508,0.0004305886274173465
515.164539931027,2680283.021426378,0.09133891289759315,30050.86536587944,68.04201230023409,0.00021798942541747865
509.1506991141434,2466010.49144251,0.541831359716084,36981.392965879575,81.76060012622176,0.0006885103507895012
410.5241236265093,446401.9543594013,0.750553791048007,29386.785149482497,73.15181483961908,0.005211440717142856
522.7557554382892,2970622.147876837,0.43795903454547785,37164.47759931108,81.55207763938981,0.0004771702608809748
419.952279934974,545374.8941199112,0.8409787805168295,32863.66215226707,80.33365995950139,0.00480462175830206
383.27564094745287,235038.7629922414,0.6748190787337666,24132.62483512479,63.42094675219816,0.008617188003458068
437.50573682088714,772103.3351450708,0.24822090124630367,19843.158053088107,48.52753139593332,0.0010873382127558112
462.7544262675507,1211726.9877330738,0.9469715553635166,39985.6300483516,91.43918554489836,0.0024328670486410665
310.0548358042677,21447.581412420157,0.21756997599095274,1032.7961613460284,4.64133562663598,0.025939120146307077
482.6257481507598,1669645.221516667,0.17749737229514215,25624.451064831854,59.7851179708843,0.0004232198698607938
467.23563676979995,1305700.151469231,0.8523493811037006,38282.303834734514,87.3253952490922,0.002037472748202269
485.5568500552952,1746632.639283239,0.28422075024764987,28366.222487799954,65.36887343806694,0.000580111358897657
350.2992314495466,92538.6607507033,0.21779339678172865,6300.480631267569,17.993517244804977,0.006711222693044393
422.8976364756249,579409.8509274165,0.937408335694229,35718.950125294636,86.71126493940606,0.00503817435398076
516.0023769109819,2711217.2556092697,0.49407857021074275,37100.29903073583,81.69086018063328,0.0005765514070774067
530.3470474894298,3284625.9663274754,0.9416141469474915,45721.59596032353,97.43350441670019,0.0007518729734238742
446.82376842191957,917543.6494613145,0.27350528805990115,21920.284378247183,52.88030701665751,0.0010128929339819467
480.66324825024526,1619518.3868326,0.5051945012818114,32288.334144054512,73.69508803686647,0.0010108349465182288
454.47550159877517,1051335.7496939378,0.9416340644597477,39032.52882612008,90.27313223083559,0.0027999555961483375
