temperature,pressure,enth_mol,entr_mol,vol_mol,q,z
477.7859,3412739.0,20882.48657137869,49.513766487448976,0.00011859562244465727,0.0,0.10188347049794577
331.6462,2185479.0,-3038.375873388538,-9.449072277577116,9.303508621112169e-05,0.0,0.07373670070912086
500.6498,3540043.0,25322.122437449143,58.55625887065703,0.00012625012140122306,0.0,0.10736719805421013
523.5768,4185189.0,30062.87564263269,67.64740993521684,0.00013630122250822706,0.0,0.13103875328238423
331.0257,742230.0,-3203.8837681064224,-9.543137931435377,9.312916881986391e-05,0.0,0.025114691231338804
303.5417,2920666.0,-6920.825357870397,-21.888891771819846,8.976242545182256e-05,0.0,0.10387796589981635
359.1583,3794442.0,1068.1534288706612,2.0019873006415745,9.6261694665482e-05,0.0,0.12231531539585438
449.7468,3486888.0,15773.607596263197,38.47953629542238,0.00011145604965599347,0.0,0.10392951176504417
329.8879,1184540.0,-3342.8477610716127,-10.088183874320103,9.294040080818401e-05,0.0,0.040137767261329116
337.6721,749494.0,-2247.6398991052056,-6.685112472221066,9.394274390860731e-05,0.0,0.02507849947195606
407.0775,848691.0,8446.6227678413,22.035019233614076,0.00010404267440266779,0.0,0.026088513255597023
464.7712,2542964.0,18474.853026853427,44.621019898938656,0.00011558954772098081,0.0,0.07606500403114891
285.0128,4701072.0,-9309.2394217701,-30.543253269857146,8.767141672029521e-05,0.0,0.17392254727133682
305.2986,2801054.0,-6687.633440531195,-21.087561872142356,8.996429567623197e-05,0.0,0.09927323577876712
409.6367,4759643.0,9001.237415645872,22.39967925715376,0.00010343454333538975,0.0,0.14454612275544054
382.622,4134082.0,4667.211685868067,11.617432584149464,9.942410051061336e-05,0.0,0.1292010802142698
396.6823,3220292.0,6849.098964464525,17.452961629200267,0.00010172857411396111,0.0,0.09932548917002215
485.917,3921903.0,22412.944721562337,52.56359973085377,0.00012063737263836617,0.0,0.11710675570074991
412.2807,908508.0,9306.253567678657,24.118071941374172,0.00010494751164604238,0.0,0.02781462581032601
307.3147,4894646.0,-6292.922305795818,-20.413957208914905,8.999600366694565e-05,0.0,0.17239572901958167
384.4197,4350680.0,4957.279196121212,12.317548438076374,9.964264479473936e-05,0.0,0.1356319723273106
422.4676,3490557.0,11081.187037187106,27.71827926242785,0.00010600261792517093,0.0,0.10533755720167792
331.6696,4819335.0,-2893.6217203225297,-9.750265010920112,9.273779163442508e-05,0.0,0.16207033267986437
449.473,3838986.0,15729.709202138274,38.29470344112507,0.00011123445700804962,0.0,0.11426614707194638
297.6504,3271627.0,-7700.619229494483,-24.587507999096335,8.909926468267771e-05,0.0,0.11778683656039124
330.2942,3636414.0,-3153.438627919976,-10.203861901628668,9.270924290894424e-05,0.0,0.12276108918426376
328.1076,865583.0,-3613.4982815707485,-10.820818151686629,9.276377946470329e-05,0.0,0.029433112325565336
334.8079,1059841.0,-2644.6051586678504,-7.9522431788436165,9.355139249537898e-05,0.0,0.035617267701676836
315.4965,3007878.0,-5269.83400059761,-16.579977539469603,9.107477550877044e-05,0.0,0.10443092043807467
331.4745,2828371.0,-3028.5409764304395,-9.599711892030905,9.294040758151346e-05,0.0,0.09537974325784138
449.7974,1230230.0,15763.536288218222,39.01911303694295,0.00011257721613679716,0.0,0.03703268512793523
434.5703,4610549.0,13159.272464212636,32.288372790088296,0.00010788535261662966,0.0,0.13766400823072533
376.4045,3390971.0,3669.7458215887045,9.183071894365082,9.867299597168183e-05,0.0,0.1069135889261329
349.5766,3894733.0,-348.61801340802765,-2.0232002336880215,9.501945174109113e-05,0.0,0.12732485239736402
404.6019,4292397.0,8165.394105570457,20.464908911240627,0.00010273406698457988,0.0,0.13108462945631683
486.1169,4056472.0,22446.987657281665,52.600249924288214,0.00012058198934148289,0.0,0.12101954947188076
352.8944,3759301.0,134.16213375504225,-0.6119540926045919,9.545809615042846e-05,0.0,0.12230393404021278
436.4308,1563551.0,13414.634792667905,33.63477799377287,0.00010941887592157853,0.0,0.04714701842643165
484.6401,2594763.0,22215.481133382502,52.48770215494426,0.00012144613813641168,0.0,0.07820371512174062
430.0524,3760967.0,12368.298643322287,30.670187330842186,0.00010732066656660639,0.0,0.11288255568968186
377.8581,4144556.0,3928.4313999220694,9.671763600075032,9.874261734560557e-05,0.0,0.1302624479197123
424.3034,1498359.0,11335.899736036561,28.820974020759046,0.00010699866844504996,0.0,0.04544468180915173
295.3748,3645923.0,-7986.0569327201365,-25.662460475575223,8.882736302525695e-05,0.0,0.13187004253321166
336.2939,1377716.0,-2413.865577167748,-7.353289737033869,9.369454495064024e-05,0.0,0.04616579763097195
309.8111,725421.0,-6184.394091559607,-18.841822482924247,9.065690117159035e-05,0.0,0.025530501440781506
462.3221,2102973.0,18028.785782645584,43.768267676594334,0.00011522154862408621,0.0,0.06303591708373757
481.1315,2905423.0,21529.87112001763,50.99022618673635,0.00012002291585097165,0.0,0.08717161198013812
464.2373,3823479.0,18372.445082710114,44.08318149619404,0.00011467665414033986,0.0,0.11359494761442412
492.5426,2937199.0,23744.16788286173,55.53050576363012,0.0001238697686601122,0.0,0.08884238821001034
350.4752,4306191.0,-195.3037877694916,-1.6969216484444845,9.507674525353027e-05,0.0,0.14049977467809482
291.0952,2678199.0,-8616.623484188787,-27.520332205142832,8.845456453260791e-05,0.0,0.09787986754942402
328.0545,81116.0,-3662.9639474065875,-10.749685609139345,9.284750177572289e-05,0.0,0.0027611886196735602
400.7382,1339718.0,7430.6030761871925,19.393799670150585,0.00010283394350091333,0.0,0.041347995921194314
283.7733,2780235.0,-9586.024297151149,-30.92430511025686,8.768589490929069e-05,0.0,0.10332491085354478
433.3187,3566465.0,12920.118290541155,31.996988893343993,0.00010801665193314888,0.0,0.10692680040729141
431.5108,1656300.0,12567.801339161671,31.66014472818011,0.00010836541145545271,0.0,0.05002687111775139
279.4818,4844563.0,-10031.588257642807,-33.14700689086385,8.710116509944447e-05,0.0,0.18158934642657854
280.4606,307666.0,-10168.981050454295,-32.222871146680184,8.752602049981143e-05,0.0,0.011548089854324317
450.2539,1578917.0,15846.860722949548,39.11706924310712,0.00011250514562084182,0.0,0.04745036183380136
371.3177,2125579.0,2829.741108842175,7.269358671450909,9.817960445706448e-05,0.0,0.06759556493179986
369.9414,2612684.0,2641.682004218264,6.633102770467898,9.790291079196493e-05,0.0,0.08316007627202315
310.3547,3696916.0,-5942.923543418874,-18.930790298498962,9.043675949264335e-05,0.0,0.12956615576021013
401.1015,438639.0,7457.326966721744,19.691904333305626,0.00010312561329959518,0.0,0.013563907847602308
479.1988,4245178.0,21131.893536964886,49.82887453294041,0.00011837205527159276,0.0,0.12612311709440382
408.7734,2608332.0,8783.965871939645,22.413598477115,0.00010385383827074646,0.0,0.0797017980482233
350.7421,2919224.0,-226.41163733287812,-1.4090936284150053,9.53005841191806e-05,0.0,0.09539825052121087
433.6991,3587135.0,12985.673666288525,32.143057368079745,0.00010808334778851991,0.0,0.10751852887962532
300.9007,2374439.0,-7311.472283675339,-23.01946346788035,8.952409111310387e-05,0.0,0.08496558741990012
498.0371,2813466.0,24850.433888618314,57.79527742961707,0.00012616013505349521,0.0,0.08571709530522209
302.5089,530771.0,-7197.174629765234,-22.092530265802807,8.986209932180152e-05,0.0,0.018963168967670696
358.1785,4323815.0,947.9240210063149,1.5248524970565687,9.605614986638467e-05,0.0,0.13946270695835383
332.0059,4343695.0,-2871.3010655318335,-9.550009018860997,9.283062512817842e-05,0.0,0.14607305804173343
431.9393,3074445.0,12672.758290914528,31.54802175367817,0.00010792523829947795,0.0,0.09239157044631774
363.9879,4573659.0,1831.7019170741153,3.9057349590316126,9.677816151313322e-05,0.0,0.14625796532071011
409.2298,3969731.0,8906.34016915304,22.367587609933913,0.00010357078234485974,0.0,0.1208360190701896
288.675,2852298.0,-8930.012887592075,-28.654461082725675,8.81879126447332e-05,0.0,0.10479971727900483
347.0775,4803706.0,-668.6255578489851,-3.1892903475481043,9.458801283839289e-05,0.0,0.15745316158802491
518.0546,4475643.0,28824.180245581578,65.19417491101204,0.00013258418825428368,0.0,0.13776438642068978
344.174,2024398.0,-1236.5490672306103,-4.071838929818462,9.459014937574027e-05,0.0,0.066915861949983
396.0273,2738204.0,6725.312705716848,17.26438705441499,0.00010173562146261844,0.0,0.08460169084340374
392.2756,1224157.0,6066.682986055655,15.983695368953311,0.00010148782208054482,0.0,0.03809123753369614
301.1392,2820709.0,-7253.616659760966,-22.959977135010448,8.951125335284599e-05,0.0,0.10084025959936382
304.6026,4459136.0,-6688.552282383502,-21.579123037928152,8.97419409619374e-05,0.0,0.15800757045901637
318.7743,3827732.0,-4767.60416488643,-15.232142814559593,9.136263274181802e-05,0.0,0.13194476164307256
479.9896,2765760.0,21316.308480176413,50.58067008858069,0.00011978570573514549,0.0,0.08301431422400951
467.0033,2071865.0,18891.10982084119,45.63182737647357,0.00011650338876726909,0.0,0.062164921185463906
290.1122,4134313.0,-8663.596690012604,-28.12464364277333,8.823836242189423e-05,0.0,0.15123772126223212
494.1851,4619587.0,23982.34370315603,55.59296807691021,0.00012265987812013862,0.0,0.13790542577565446
438.2533,1458908.0,13729.569083984097,34.3811198093137,0.00010985067481683856,0.0,0.04398157370977973
293.9183,14391.0,-8390.957099318233,-25.940966577118843,8.897087869145773e-05,0.0,0.0005239351683445914
430.1604,1111407.0,12324.77734384933,31.23308005544615,0.00010829871222058897,0.0,0.03365358367568083
390.9146,3018586.0,5922.535180978285,15.151946534441482,0.00010087980663566886,0.0,0.09368956630835223
480.7867,4298516.0,21429.36628018523,50.43544204208633,0.00011878650947583568,0.0,0.1277316573779177
281.3595,4050861.0,-9830.796791685361,-32.184090775785656,8.734688814709047e-05,0.0,0.15125109233408007
294.5867,2966781.0,-8131.29732489126,-25.950355701899515,8.879930263702133e-05,0.0,0.10755911833825127
371.3966,3949245.0,2926.403132838517,7.048258119889201,9.787706164258944e-05,0.0,0.1251763838221741
328.3773,2764088.0,-3473.132408203406,-10.929192130711597,9.258149817047345e-05,0.0,0.09372776628651625
347.4115,1291714.0,-799.3833350198743,-2.6066352429630855,9.509968864752405e-05,0.0,0.04252718106476894
454.7853,2108019.0,16661.207901462145,40.7846429008892,0.00011331487095083706,0.0,0.0631713758516278
340.2335,3440450.0,-1736.2794141982865,-5.922194549558194,9.392166942545537e-05,0.0,0.11422714078849927
384.3259,4080372.0,4930.772875672811,12.3186752055058,9.968126035457144e-05,0.0,0.1272855053806392
318.5668,718463.0,-4967.857072544761,-14.967691183420811,9.165703079501973e-05,0.0,0.024861939397683108
335.3422,1209402.0,-2559.8385137472333,-7.741032325501171,9.359855010676801e-05,0.0,0.04059914798019282
318.1291,2809113.0,-4914.054327971658,-15.39973937380579,9.139217833955292e-05,0.0,0.09705997307895098
347.1447,4362088.0,-681.6224481260997,-3.106350339999858,9.465385099321814e-05,0.0,0.14304987954536597
502.9581,3352640.0,25805.06360126552,59.56603754970541,0.00012746319369282404,0.0,0.10218925576755067
545.2193,4362638.0,35262.010785984814,77.32252480202119,0.00015534117341404376,0.0,0.1494961000810614
281.4551,1316246.0,-9978.54488617521,-31.85931234072948,8.755480743208819e-05,0.0,0.04924626116537967
429.3038,2826478.0,12217.482320119563,30.552792330717647,0.00010750164391757272,0.0,0.08512581976655653
454.5925,3210251.0,16631.943638435114,40.44635592074664,0.00011268999461748908,0.0,0.0957122237515885
419.5345,668592.0,10509.947417550196,27.073160681116352,0.00010636546272702587,0.0,0.020387287812744348
365.2278,4349036.0,2007.9421397231297,4.448787479778733,9.697758700200113e-05,0.0,0.13888836776651925
343.7783,4467533.0,-1167.7260334690573,-4.542293952122453,9.422594962313707e-05,0.0,0.1472736862891053
456.9457,2386588.0,17051.02053254419,41.570389477283605,0.00011369005802668703,0.0,0.07141684672192106
332.7563,679538.0,-2959.3639973424056,-8.788778027437175,9.334680801324798e-05,0.0,0.02292726537361378
337.3256,2129785.0,-2225.5534233039048,-7.003434427607839,9.37284237641551e-05,0.0,0.07117428301370088
405.0996,3266353.0,8208.024424444275,20.83099618858941,0.00010306891528905666,0.0,0.0999526548341646
316.1929,4062539.0,-5114.3145553379145,-16.391657785013034,9.104944227076888e-05,0.0,0.14069803890748878
311.9076,3018851.0,-5766.683146484017,-18.16698965086604,9.067235708534103e-05,0.0,0.10554944446041492
281.4762,740974.0,-10009.386120769492,-31.78989216353928,8.759935378109727e-05,0.0,0.0277349583025589
503.5369,4428258.0,25838.524864628813,59.36143077626218,0.00012623684201765713,0.0,0.13352206995205695
418.0328,1605137.0,10284.130969758195,26.296730084321105,0.00010578219832513415,0.0,0.04885169756131358
294.5485,4782071.0,-8031.571620262267,-26.158573113554976,8.864919975023617e-05,0.0,0.17310090914250498
286.4997,1762616.0,-9283.25871208414,-29.54889472512979,8.804486784795919e-05,0.0,0.06514827296420544
380.2831,3977053.0,4296.460194117461,10.686350658667463,9.911768960244351e-05,0.0,0.12467255165554003
467.0284,2941503.0,18886.7376196957,45.40605957524371,0.00011593222816218187,0.0,0.08782042056970463
395.1933,1280843.0,6535.2539635497005,17.159121793370907,0.00010194117274020733,0.0,0.03973756729538391
324.8919,3311938.0,-3936.974290130555,-12.504150968020161,9.211509995635268e-05,0.0,0.11293783725441409
459.0093,4396934.0,17430.481946279364,41.90117938883622,0.00011310976200762715,0.0,0.13031483998430338
306.1931,2804523.0,-6564.997224727698,-20.687477926014186,9.00617720409054e-05,0.0,0.09921319120604455
488.2531,2294801.0,22934.537838366534,54.041237479770395,0.0001230161583388612,0.0,0.0695388503322415
529.0041,3920031.0,31349.80922939258,70.16233703495969,0.0001408035298048113,0.0,0.12549006096543247
471.7329,4467819.0,19741.683182162356,46.85009299001564,0.00011619047449854104,0.0,0.13235344624069845
532.5149,4414439.0,32036.282407867737,71.32414689590746,0.0001416904884402691,0.0,0.14126994570953655
457.8585,4683673.0,17226.794032391765,41.38624833392615,0.00011270089247671206,0.0,0.13865896844144154
422.7063,2065966.0,11081.098235067862,28.076253071153662,0.0001065035025578971,0.0,0.06260566958906921
430.9299,753310.0,12449.734056079204,31.61350683184792,0.00010859493180241863,0.0,0.022831896435746124
