temperature,pressure,mole_frac_benzene,mole_frac_toluene,enth_mol,entr_mol,q
652.4886,860589.0,0.3489900737438373,0.6510099262561627,76755.8846200367,162.0028836486274,1.0
354.0337,502928.0,0.4885804543180203,0.5114195456819797,-2655.0664224138145,-1.5381741449016362,0.0
459.4322,152742.0,0.29982659832546205,0.700173401674538,43976.83459677239,116.09572610280867,1.0
655.6585,23619.0,0.5767890038884738,0.42321099611152624,76394.16849865865,192.2560914427884,1.0
341.0038,661206.0,0.21853453545013357,0.7814654645498664,-6288.475370037415,-13.203927422998287,0.0
632.7446,255345.0,0.6966635935562356,0.30333640644376436,71076.95660372186,164.30039134777047,1.0
224.6082,133341.0,0.5070000000216432,0.49299999997835675,-21372.836222258447,-66.8067520270229,0.0
395.028,626275.0,0.45529813980948786,0.5447018601905121,4110.933346903699,16.457713047459087,0.0
240.0455,428656.0,0.41197253966882386,0.5880274603311761,-20025.076900207143,-60.21042418114072,0.0
589.6915,175187.0,0.24151866295776597,0.7584813370422341,66237.82544296062,156.59114033891674,1.0
245.5025,580730.0,0.4355588929149222,0.5644411070850778,-19086.52815286631,-56.565465848751,0.0
466.9324,160041.0,0.6737354471131958,0.3262645528868042,44518.67052380146,119.71858679239291,1.0
266.5763,601145.0,0.3867709449314056,0.6132290550685944,-16524.972977596943,-46.33001351822084,0.0
542.2685,407265.0,0.331425860174979,0.668574139825021,56925.69424094501,134.51772397812277,1.0
195.1517,637850.0,0.5507293583606888,0.4492706416393112,-24886.177599276107,-84.47224675819473,0.0
396.5054,264275.0,0.5622262497357053,0.43777375026429466,4816.901317573754,18.40436997985554,0.0
252.8799,542231.0,0.24135011136741688,0.7586498886325831,-19546.301870067848,-57.82675969193939,0.0
561.5337,106563.0,0.40121011872446255,0.5987898812755375,60439.5359757529,152.53129636361658,1.0
584.3471,646097.0,0.4982731930798632,0.5017268069201368,63239.85931703636,143.53618834894104,1.0
234.1818,229603.0,0.7922665714100268,0.20773342858997323,-17813.9688986053,-56.10811386545206,0.0
267.901,164205.0,0.5338539911762261,0.4661460088237739,-15285.516880651408,-42.312377498213,0.0
329.6588,286421.0,0.5917670087577658,0.4082329912422342,-5906.994618180598,-11.2459080165648,0.0
590.2837,248029.0,0.3971981769564654,0.6028018230435346,65373.54259785551,154.13643713714347,1.0
323.7634,871412.0,0.248977098499867,0.7510229015001331,-8883.199140670471,-20.826269057124428,0.0
578.3722,691987.0,0.30516203833827193,0.6948379616617281,63067.364845686556,140.98056397700773,1.0
483.8886,681866.0,0.6380741824864118,0.3619258175135882,46003.14155391893,111.37850761554397,1.0
329.4117,618318.0,0.23365836089273007,0.7663416391072699,-8089.964152479943,-18.431832743168407,0.0
666.9944,783069.0,0.48028638300541343,0.5197136169945866,78625.9518040296,166.51777226135718,1.0
545.6352,387077.0,0.2844853154781469,0.7155146845218531,57731.42696973633,135.79811824723265,1.0
380.3194,439938.0,0.5990893675872708,0.4009106324127292,2236.0502139147106,11.634661063174109,0.0
220.8114,466229.0,0.23777000403814627,0.7622299959618537,-24016.960016431465,-76.69101108771017,0.0
620.1317,167697.0,0.5057031021977024,0.4942968978022976,70225.85227975789,166.11458290662867,1.0
223.5523,573444.0,0.6309577035787328,0.3690422964212672,-20482.665196540762,-64.8143481804492,0.0
451.7043,477673.0,0.6516928497986263,0.3483071502013737,41652.699888272226,104.78907218590656,1.0
492.8828,206458.0,0.5714655097637089,0.4285344902362911,48466.820236728825,125.59616558788038,1.0
497.9041,837870.0,0.3637971290043586,0.6362028709956413,48374.84509172014,112.8983042621302,1.0
379.2219,691832.0,0.5804598431598723,0.4195401568401277,1975.7760801913969,10.927525278261289,0.0
216.1828,272786.0,0.4629852383475105,0.5370147616524895,-22842.4729903718,-72.99066185376736,0.0
207.9884,14387.0,0.3040925483369512,0.6959074516630488,-25250.09040955802,-82.60918077198197,0.0
311.2744,631343.0,0.7844140972557043,0.21558590274429568,-7393.067791580939,-17.728998852724757,0.0
310.7156,537378.0,0.4618816145166438,0.5381183854833562,-9577.43526614826,-22.36647064107423,0.0
569.2145,232682.0,0.4798815283654749,0.5201184716345251,61223.77276097847,148.14115922708055,1.0
373.5602,370082.0,0.5511546335844938,0.4488453664155062,871.5671729832269,8.14184382522214,0.0
239.5953,404636.0,0.22682428080759512,0.7731757191924049,-21526.093810066617,-65.82768528553306,0.0
426.856,708541.0,0.42783052982516406,0.5721694701748359,9786.419024008395,30.15826105891023,0.0
517.9578,734462.0,0.7011033021949871,0.29889669780501293,51106.80666893896,121.04800526572042,1.0
666.9981,577934.0,0.31173454920403576,0.6882654507959642,80245.37017726799,170.09704905271195,1.0
648.9594,560205.0,0.5781694592233223,0.4218305407766777,74621.77701233514,163.44394895770114,1.0
398.686,619610.0,0.38714646726037494,0.6128535327396251,4465.911257716921,17.11160566248464,0.0
364.8251,171865.0,0.6711591887693149,0.3288408112306851,41.51845554457215,5.495992246688647,0.0
391.7696,292686.0,0.5135349508609862,0.4864650491390138,3783.2790834583293,15.7958814390015,0.0
594.8993,131575.0,0.4560444982855712,0.5439555017144289,66012.14228185071,160.88126349572403,1.0
607.2699,854730.0,0.22593920074180512,0.7740607992581949,68736.85813463309,147.80441883052475,1.0
510.3212,767548.0,0.655306429484077,0.344693570515923,49948.74486016869,118.45233353599532,1.0
205.4129,628989.0,0.7531674490814562,0.24683255091854384,-21847.471987781093,-73.73214909115636,0.0
332.1031,271147.0,0.3714937213792187,0.6285062786207813,-6855.319286428951,-13.859883938180959,0.0
408.2356,548490.0,0.28089181917096295,0.719108180829037,5763.756657561986,19.620068627035323,0.0
317.5418,69127.0,0.49318358055326716,0.5068164194467328,-8375.416844212703,-18.45301444942148,0.0
662.4846,11059.0,0.5188275604778343,0.4811724395221657,78171.02069654956,201.09582447905026,1.0
468.3149,492847.0,0.750877656981394,0.24912234301860603,43919.25804984885,109.45878959873598,1.0
250.0961,884259.0,0.7585006393414049,0.24149936065859512,-15952.03284875961,-47.97954317060175,0.0
536.955,808713.0,0.43368611318895856,0.5663138868110414,54941.30233639744,126.5361975310731,1.0
510.3122,301146.0,0.6183467969209802,0.38165320307901984,50873.17268061978,127.5179991615477,1.0
440.0006,528730.0,0.4731690401746513,0.5268309598253487,38319.67820641357,95.64197089135143,0.944291469504399
201.1199,758943.0,0.6442635958412306,0.3557364041587694,-23309.450474017176,-78.46800132963315,0.0
208.8431,32191.0,0.6449845693253144,0.35501543067468555,-22337.442406208,-73.43490541695289,0.0
396.9706,227928.0,0.6164372017528157,0.3835627982471843,30112.083467468,82.4271548075789,0.8417348178179578
324.892,58844.0,0.37023770336548517,0.6297622966345149,-8012.11523964022,-17.317457409550673,0.0
531.9398,644818.0,0.2721987300002998,0.7278012699997002,54900.9115929998,126.37071243811504,1.0
597.1806,416763.0,0.4378873431554628,0.5621126568445372,66178.74738707338,151.61817838004274,1.0
670.019,377411.0,0.27591671207289403,0.724083287927106,81363.53363039048,174.816031130814,1.0
203.9801,658073.0,0.7130024288986934,0.28699757110130664,-22367.729520489196,-75.31506988358272,0.0
436.632,597868.0,0.44358570557650423,0.5564142944234958,11683.71037992252,34.64373418965658,0.0
391.8755,668685.0,0.2151789529678826,0.7848210470321174,2494.1694085983677,10.737507769339478,0.0
204.0125,414130.0,0.7681027351753253,0.23189726482467465,-21919.178114482584,-74.37333101670131,0.0
530.6057,495631.0,0.7417613925223332,0.2582386074776668,53370.499115403996,128.36597144884078,1.0
627.8973,226705.0,0.42578794241229945,0.5742120575877006,72150.68194213697,166.23433285088961,1.0
420.2039,228859.0,0.530959730981804,0.46904026901819595,37956.80027317749,101.51742314574665,1.0
195.6664,76936.0,0.7626838782724212,0.23731612172757877,-23076.734443987247,-79.88114449850615,0.0
359.5261,706414.0,0.25295374494860556,0.7470462550513944,-2997.7552146592343,-3.5100602367654608,0.0
610.6979,579411.0,0.20579939495348987,0.7942006050465101,69900.38298640706,152.45333474892135,1.0
492.4227,827154.0,0.427125074429457,0.572874925570543,47372.5303426509,111.60127241902197,1.0
491.7574,863619.0,0.556402785582407,0.44359721441759303,46966.839766474935,111.3397315993093,1.0
394.8021,820406.0,0.7518969151185093,0.2481030848814907,5374.963251938191,18.78579799114916,0.0
497.3048,781163.0,0.36219743498199586,0.6378025650180041,48414.57678389985,113.47151325629524,1.0
273.5047,616016.0,0.6298576371865818,0.37014236281341817,-13775.298214300386,-37.75761867591426,0.0
324.5542,206943.0,0.43372903708004906,0.5662709629199509,-7664.112368110456,-16.215533992610005,0.0
323.877,324395.0,0.7236090338793055,0.27639096612069447,-5963.377877608117,-12.412806704843026,0.0
406.5414,171738.0,0.5409133455277356,0.4590866544722644,36307.538941663246,99.85795058363566,1.0
624.6461,608417.0,0.3014842110274022,0.6985157889725978,71947.08639468932,156.71796683706313,1.0
462.218,16796.0,0.6241284880647202,0.3758715119352798,44213.492372748435,137.52136329750823,1.0
289.2207,898244.0,0.6444241828885101,0.3555758171114899,-11458.106890621197,-29.7595652496191,0.0
465.3057,417264.0,0.669411314171985,0.33058868582801504,43750.649623931095,110.42950438454196,1.0
649.9778,224695.0,0.49603347439571654,0.5039665256042835,75785.35107886414,172.41818337342895,1.0
271.5537,772863.0,0.35175551098165414,0.6482444890183459,-16061.098750159248,-44.600535665254675,0.0
333.1966,698881.0,0.5824638126975795,0.4175361873024205,-5396.6579442801085,-9.787845234504399,0.0
480.4532,247587.0,0.6906413736581187,0.30935862634188127,46275.18979625179,119.9147613154715,1.0
562.9008,353622.0,0.5282949300788614,0.4717050699211386,59741.208503346024,142.40673800386662,1.0
457.1793,315158.0,0.6058049470725649,0.39419505292743506,42877.707421796615,110.58428798561127,1.0
203.643,505051.0,0.2078525831086115,0.7921474168913885,-26581.677349568516,-88.6897422977439,0.0
542.9482,863401.0,0.2451294887259285,0.7548705112740715,56539.38118521156,126.80455581373954,1.0
338.7213,501885.0,0.7458546551092875,0.2541453448907125,-3598.1529520474305,-5.552311613355851,0.0
669.3594,8265.0,0.7486908845277243,0.25130911547227575,77476.30167804647,202.37511811188932,1.0
466.4949,336574.0,0.5075195176965903,0.4924804823034097,44322.67331707067,112.69348432678302,1.0
499.8242,735751.0,0.7385483590011865,0.26145164099881346,48169.921931193385,115.21107671698802,1.0
239.4807,862141.0,0.5402233897518705,0.45977661024812955,-19069.032362711598,-57.551807437155134,0.0
670.8811,879606.0,0.5814092983662159,0.4185907016337841,78432.83449891947,165.60413086028186,1.0
392.2048,826082.0,0.6933942168859093,0.3066057831140907,4682.018164473558,17.44228923889065,0.0
361.05,14179.0,0.2741826479711075,0.7258173520288925,30983.48566202579,103.48918675051155,1.0
226.082,240041.0,0.715454830110352,0.28454516988964795,-19488.540502025273,-61.799123774256046,0.0
570.2097,355677.0,0.29650392524168906,0.703496074758311,62118.370683079134,144.5004309469663,1.0
613.3869,696760.0,0.628496164919401,0.37150383508059903,67621.2790251845,150.66701245889013,1.0
663.3078,896628.0,0.7661719569348802,0.23382804306511984,75462.50647367752,160.61766997042722,1.0
337.4086,542753.0,0.6851039540470577,0.3148960459529423,-4151.96432235419,-6.653001336884283,0.0
413.5082,419733.0,0.24413010150005213,0.7558698984999479,6598.884212713612,21.326746599251127,0.0
509.01,625354.0,0.7344727694307565,0.26552723056924354,49802.09869359464,119.6975116174864,1.0
671.7244,798607.0,0.432378581307134,0.567621418692866,79941.32509259152,168.0634212627127,1.0
430.098,165063.0,0.3049628915746757,0.6950371084253243,39593.90690015295,105.68973491874806,1.0
245.3234,581276.0,0.3796513108349202,0.6203486891650798,-19542.162286832965,-58.08794013673947,0.0
387.8335,425380.0,0.7492199941010453,0.25078000589895466,4186.347156499617,15.877685120060088,0.0
398.6418,570741.0,0.2932519825288147,0.7067480174711853,4056.179679106862,15.488113864808271,0.0
246.3128,247753.0,0.549546744458846,0.450453255541154,-18117.454375917347,-53.50496821489839,0.0
307.5827,115166.0,0.27930985621854976,0.7206901437814502,-11268.68388050033,-27.954380163877232,0.0
216.2888,766945.0,0.5765442749420436,0.42345572505795637,-21870.019701683952,-70.30740176770051,0.0
212.3558,268103.0,0.6925551077599611,0.3074448922400389,-21468.20661267412,-70.37835791589775,0.0
489.0628,835862.0,0.7156608727803744,0.2843391272196256,46346.15252885028,110.60691594835205,1.0
390.1354,129805.0,0.23374899968273127,0.7662510003172687,34147.4069248138,93.20995506908692,1.0
323.0308,779258.0,0.39609937806676143,0.6039006219332386,-8096.827074474831,-17.760521317761103,0.0
475.7066,837521.0,0.44631063292174733,0.5536893670782527,44565.2555548429,105.87843630938582,1.0
402.5567,888366.0,0.37242939268550423,0.6275706073144958,5112.471411636171,18.574006326242273,0.0
293.2706,747610.0,0.5350199236268176,0.4649800763731824,-11646.46350972153,-29.54392371185365,0.0
242.1146,129747.0,0.7307930920845145,0.2692069079154855,-17269.849381722313,-52.56471270074819,0.0
356.0663,103317.0,0.40769345129393486,0.5923065487060651,-2784.9623793079877,-1.8798524099271372,0.0
562.2398,897421.0,0.28825449030041794,0.7117455096995821,59841.92653816764,133.10651802733747,1.0
226.2485,140449.0,0.20363861727279448,0.7963613827272056,-23568.49295565435,-74.490108301712,0.0
435.9114,721177.0,0.7853273616522436,0.2146726383477564,12634.02002105901,36.00412378624915,0.0
390.4892,14763.0,0.32945468832979374,0.6705453116702063,34681.95155180183,113.79043051081635,1.0
529.9904,885355.0,0.6231800017241484,0.37681999827585155,53023.9697632582,123.23869364774447,1.0
305.3742,213356.0,0.33216612625783803,0.667833873742162,-11253.206748248516,-27.747004440743787,0.0
581.1024,847129.0,0.38337822910326547,0.6166217708967345,62953.76343566263,140.0679033644009,1.0
444.1098,319223.0,0.7965565415252276,0.2034434584747724,40862.94451237957,105.98985962336279,1.0
394.129,408207.0,0.5317278948129177,0.4682721051870823,4278.217771417924,17.02355715334309,0.0
331.0891,78996.0,0.6019790308211208,0.3980209691788792,-5639.051556770407,-10.423604090843378,0.0
267.6557,733638.0,0.42941016806794774,0.5705898319320523,-16050.300440652743,-44.74980134039739,0.0
511.0577,512519.0,0.5556122630534304,0.44438773694656963,50793.74627474015,122.9211778668085,1.0
234.9073,130782.0,0.6750335485645635,0.32496645143543645,-18661.3935869716,-57.434496502098725,0.0
252.263,36930.0,0.6845248852778618,0.3154751147221382,-16289.229483543006,-47.807400170247675,0.0
321.9546,178324.0,0.5652509462645108,0.4347490537354892,-7246.893924388056,-15.20142815045939,0.0
507.553,419790.0,0.4957304288471818,0.5042695711528182,50560.9308945367,123.68703794776913,1.0
503.5245,211940.0,0.37361884511262844,0.6263811548873716,50627.330103652304,128.1957402872522,1.0
416.0684,579572.0,0.5144641984187928,0.48553580158120724,8105.350877147274,26.417953440729327,0.0
305.7466,791755.0,0.7259811032905803,0.2740188967094197,-8559.529147765783,-20.828512453000055,0.0
547.6247,221386.0,0.5220564190684636,0.47794358093153644,57369.827448802665,141.897872674362,1.0
607.8577,124469.0,0.7255922266029118,0.2744077733970882,66653.58597808142,163.01067078450237,1.0
455.7073,412290.0,0.3351237116113208,0.6648762883886792,42683.61905617169,105.9033817947194,1.0
436.2873,50559.0,0.7772709456244582,0.2227290543755418,40437.57532949865,120.02150122187076,1.0
282.9631,817076.0,0.25436669117119254,0.7456333088288074,-15095.096853403702,-41.26806714975669,0.0
595.6965,490113.0,0.21705158911708353,0.7829484108829164,67073.19565470946,149.2815979571628,1.0
404.0646,843091.0,0.2631478092466155,0.7368521907533845,4935.401710796182,17.329746045252037,0.0
593.6516,820904.0,0.7576535311424153,0.2423464688575847,63263.77001513141,141.9405723172947,1.0
670.0132,164650.0,0.5209451705623354,0.47905482943766464,79446.39581241892,180.6257977787487,1.0
585.9534,203184.0,0.7950278844208325,0.2049721155791675,62461.101853947635,151.6641833737286,1.0
667.4993,134849.0,0.5151048953142403,0.4848951046857597,79043.43062027851,181.65071819873955,1.0
296.6789,694819.0,0.7060324636971478,0.2939675363028522,-9991.162789840728,-25.32514917212025,0.0
436.78,383461.0,0.6462417775404502,0.3537582224595498,39780.04292918467,102.24076393901333,1.0
488.3938,335340.0,0.2839568579587879,0.7160431420412121,48131.0368048537,118.35449004004703,1.0
410.5197,838353.0,0.607840536188549,0.39215946381145095,7481.3043670660545,24.768700744948283,0.0
359.91,235735.0,0.7289352998143124,0.2710647001856876,-433.875003943283,3.7424877773827165,0.0
568.9285,416613.0,0.5456739165826539,0.45432608341734615,60608.80262570924,142.70186601824196,1.0
539.2197,139558.0,0.5764687399546384,0.42353126004536157,55881.05150358775,143.18052829298713,1.0
664.7107,735123.0,0.745265513735788,0.254734486264212,76034.7228147803,163.18063973819963,1.0
574.0014,638158.0,0.5394402751755735,0.46055972482442653,61217.71078363653,140.34686869654018,1.0
331.9979,255681.0,0.3705145359736606,0.6294854640263394,-6878.823698738054,-13.928476353212412,0.0
262.895,163763.0,0.33366431038876987,0.6663356896112301,-17467.968864806757,-49.62269335400264,0.0
561.3396,549106.0,0.4841792203226327,0.5158207796773673,59392.50260408441,138.01981738168809,1.0
669.7457,474405.0,0.5396020382052604,0.4603979617947396,78949.18205556618,171.2652224339333,1.0
431.1434,201327.0,0.6622703147859081,0.33772968521409186,39475.82666883195,106.62221338112111,1.0
554.6573,740276.0,0.6000276713341411,0.39997232866585886,57472.457368400464,132.75890771515947,1.0
477.3442,721464.0,0.24893110563271453,0.7510688943672854,45378.99078195543,106.2983769335496,1.0
668.0994,148767.0,0.47424985787898166,0.5257501421210183,79497.81584501814,181.34253279546837,1.0
590.1962,727646.0,0.5706607021709791,0.4293392978290209,63790.766777944555,143.84966080072263,1.0
304.3411,11394.0,0.7727417915778303,0.2272582084221697,23681.274318987937,85.75341864876157,0.9347432641062879
567.4816,655786.0,0.2127945233252439,0.787205476674756,61543.54943352618,137.405196579145,1.0
605.5955,776172.0,0.5769437121301468,0.42305628786985316,66445.80180402678,147.79962050045899,1.0
639.8734,733352.0,0.7756047026565551,0.22439529734344488,71313.43085192706,155.8026599081268,1.0
279.6295,640490.0,0.24925063923241392,0.7507493607675861,-15634.102641805637,-43.14100155439555,0.0
345.1121,316574.0,0.57863497133088,0.42136502866911996,-3588.3987216238106,-4.326267002243535,0.0
496.0027,155392.0,0.37379233387868627,0.6262076661213137,49527.74391902468,128.51369362447707,1.0
614.1317,777395.0,0.439899447523666,0.5601005524763341,68844.8271238964,151.06330507239107,1.0
296.0572,689599.0,0.30241612825379294,0.6975838717462071,-12825.522568602242,-33.21791998568427,0.0
381.8446,52948.0,0.5561773528495065,0.44382264715049347,33598.972189836655,102.57732573644849,1.0
492.1782,445905.0,0.2625876300475479,0.7374123699524521,48544.23564074483,116.65359355535593,1.0
333.3847,402098.0,0.21368284595730525,0.7863171540426948,-7580.647583746818,-16.998789612769738,0.0
429.7492,70793.0,0.5722504719485101,0.4277495280514899,39665.32184314111,115.23423428655467,1.0
466.8309,380863.0,0.21647702703574467,0.7835229729642553,44651.06603571818,108.99317017442438,1.0
439.5893,671707.0,0.6580026204456473,0.3419973795543527,12908.95268597306,37.43506928386196,0.0
448.025,807789.0,0.47574767048137073,0.5242523295186292,13976.132274926355,39.87251132455433,0.0
309.6623,815382.0,0.33180500800547696,0.668194991994523,-10562.104237871828,-25.70028564461524,0.0
607.7069,611968.0,0.6120384264110134,0.38796157358898664,66804.46834172169,150.34630152731847,1.0
284.9809,711779.0,0.3933522782275112,0.6066477217724888,-13832.939003493044,-36.61868791350084,0.0
229.475,768557.0,0.403081012376512,0.5969189876234879,-21505.50087231359,-66.58600961846501,0.0
260.4944,815429.0,0.6252399836576572,0.3747600163423428,-15579.800825839522,-44.535241390339685,0.0
225.8561,358515.0,0.49829050727571833,0.5017094927242817,-21260.742539615305,-66.29391097624966,0.0
411.3407,891330.0,0.5116495376297616,0.4883504623702384,7253.849627109994,24.271411709144225,0.0
495.4289,47086.0,0.41593978950582056,0.5840602104941794,49537.694521834266,138.77562226886982,1.0
237.9495,208143.0,0.24413962397026906,0.7558603760297309,-21634.347884931474,-66.20370309260359,0.0
579.7385,235779.0,0.5700177078508635,0.4299822921491365,62583.80915308513,150.84726611452905,1.0
436.9048,677922.0,0.6364779372191884,0.36352206278081156,12345.048626261085,36.21681411492902,0.0
527.0896,849378.0,0.572967776267387,0.42703222373261296,52756.18848000239,122.89993785772675,1.0
666.4555,323598.0,0.505311197128393,0.494688802871607,78751.92111776053,173.97458346553802,1.0
409.0455,104841.0,0.20984498739129362,0.7901550126087064,36819.72604943968,101.18434767201676,1.0
427.8134,598122.0,0.4802612519239838,0.5197387480760163,10141.735707665914,31.18484819143746,0.0
326.3187,18858.0,0.570633840807695,0.42936615919230503,27590.946699125023,94.15674508067491,1.0
333.6627,253847.0,0.2896897958235823,0.7103102041764178,-7094.678789695968,-14.922435451546301,0.0
584.1425,209823.0,0.4192512775241512,0.5807487224758487,64196.004923652006,153.6883560893829,1.0
443.6162,253532.0,0.4754905027489046,0.5245094972510954,41193.01534360695,107.8098426964557,1.0
590.2309,413395.0,0.44017253390585326,0.5598274660941467,64911.6443927566,149.56637183936706,1.0
653.2094,765599.0,0.7340351719186888,0.26596482808131117,73997.60392739452,159.81310390195895,1.0
353.3384,503514.0,0.7675607672933487,0.23243923270665134,-1237.8687141647324,1.0428107781304612,0.0
544.9523,456398.0,0.4678891107673,0.5321108892327,56782.17007291059,134.65413657314198,1.0
601.3656,867877.0,0.6876304112291578,0.3123695887708422,64939.16241209841,144.4972839358293,1.0
648.4999,122021.0,0.24596085540723833,0.7540391445927617,77575.37452337888,177.94959870608383,1.0
600.8745,82902.0,0.36590288230558055,0.6340971176944195,67694.17513480247,166.74441810178197,1.0
