temperature,pressure,enth_mol,entr_mol,vol_mol,q
506.6405,3760117.0,26521.919627081465,60.88283710765731,0.00012844667888519464,0.0
366.1983,63318.0,32208.12913721032,94.92109916450973,0.04719554204372531,1.0
525.5217,3981603.0,30537.034330977123,68.60458155331668,0.00013810745142248056,0.0
392.5966,2500749.0,6168.522389569306,15.913447552597576,0.00010125176414070344,0.0
301.3161,1888241.0,-7282.675216506025,-22.779202163760107,8.961140693222507e-05,0.0
314.2593,2122442.0,-5490.922092784947,-17.0260883631984,9.102247129935349e-05,0.0
324.0142,4663112.0,-3986.7458765183856,-13.040653313940846,9.18715434646054e-05,0.0
338.5491,2294041.0,-2040.1638605874869,-6.5004312143617,9.385788960414262e-05,0.0
452.93,628429.0,41223.55155912362,98.81193191456038,0.005408308658757692,1.0
345.9628,4368978.0,-854.18597179547,-3.6061725140616296,9.450681817560546e-05,0.0
526.2162,967207.0,51168.030846380905,115.88058188590074,0.0041178953786682165,1.0
332.4938,2951445.0,-2876.282175205932,-9.175553924343232,9.30475013482669e-05,0.0
397.1979,2296224.0,6895.71319610045,17.807559536817056,0.00010202408069189572,0.0
512.8285,896852.0,49261.35219392189,112.78172319296043,0.00432236758851296,1.0
533.2611,4746337.0,32123.757046687646,71.40024599774274,0.0001410666008451382,0.0
286.6051,1984164.0,-9256.342158417992,-29.5230319225194,8.803892053689572e-05,0.0
300.1545,577289.0,-7515.122136783863,-23.16152649590496,8.959961956251703e-05,0.0
402.2269,2361133.0,7708.919542947666,19.825413792370142,0.0001028238169221808,0.0
532.6147,2932745.0,48317.19480073786,102.91835366544602,0.0010153587480407843,1.0
380.9062,937086.0,4260.59713305315,11.386485655130265,9.979513410951215e-05,0.0
451.3653,1013983.0,16043.774264100897,39.69520751970987,0.00011307324430807919,0.0
318.88,4143976.0,-4735.32050081291,-15.221497833492183,9.134284995574795e-05,0.0
321.3305,1487513.0,-4538.143339229777,-13.845217081858301,9.189669558993926e-05,0.0
337.3473,1004655.0,-2281.3065799404185,-6.855857129708108,9.387050651504473e-05,0.0
445.1654,4392591.0,14983.054221539176,36.48859075423034,0.00011007820656864729,0.0
326.0915,3253303.0,-3770.658199243901,-11.976574995906388,9.226048933486595e-05,0.0
486.5362,4172210.0,22523.62809686392,52.729140292967315,0.00012061162206806243,0.0
554.0694,2176706.0,53719.60314730215,114.74719834126473,0.0017302748256807416,1.0
400.3135,745277.0,7340.405737307207,19.321282695028476,0.00010291381637230265,0.0
489.1963,3121454.0,23077.565846126294,54.12627903293574,0.00012247527697487154,0.0
395.109,958313.0,6509.438627283067,17.177023414302198,0.00010200385283993414,0.0
313.8501,4295411.0,-5426.440542741481,-17.4496696464165,9.076633298256126e-05,0.0
403.2972,1754378.0,7860.5828543044145,20.357122432187154,0.00010315500322059902,0.0
473.5826,2566215.0,20109.722191662346,48.09976400373535,0.00011801546421300076,0.0
539.5635,594467.0,53707.53264365022,124.42285978482678,0.0071765449734719445,1.0
470.9567,1066653.0,42779.364190844266,98.32487078602979,0.003108370807033839,1.0
360.2055,618556.0,1071.1753957831697,2.8630976437038504,9.689147862215255e-05,0.0
379.9475,2034053.0,4158.42457444719,10.83067102611227,9.94370495359585e-05,0.0
453.512,2230392.0,16433.017616151898,40.25170285006917,0.00011294230523210403,0.0
304.1745,359549.0,-6979.312486811755,-21.323543204365752,9.006164765717208e-05,0.0
519.6029,686119.0,50589.31965095609,117.40959918001879,0.005886957367544505,1.0
438.6472,4724665.0,13860.82013467615,33.866891438947164,0.00010863351790864163,0.0
291.5102,3958692.0,-8486.837181580058,-27.463492510388466,8.839729997149187e-05,0.0
530.4891,1666240.0,50714.24742677205,111.0469096006268,0.0022245675719005592,1.0
420.1884,4568924.0,10733.608954814461,26.622960693799953,0.00010527106671082134,0.0
310.62,3579182.0,-5912.979833983547,-18.80004887848569,9.047696308828675e-05,0.0
369.914,4551865.0,2728.6135420538994,6.35575301279369,9.757441071186833e-05,0.0
501.3574,398400.0,48360.564327257074,117.32490099080778,0.010026155025469498,1.0
402.9004,3640561.0,7865.506318971533,19.887920346132304,0.00010261864266398048,0.0
455.0419,3458047.0,16713.982112299225,40.56534215113271,0.00011266870271454598,0.0
546.5215,2006857.0,52743.94633481477,113.52878860288445,0.0018666789474711789,1.0
297.6736,1195489.0,-7816.383550702537,-24.354352923636256,8.92765723684625e-05,0.0
367.951,925991.0,2259.7088097975366,6.045397761691356,9.791426267657114e-05,0.0
407.831,3879344.0,8674.796782877338,21.82370782043873,0.00010336275132596258,0.0
313.4277,3953409.0,-5504.085445431035,-17.598264302361006,9.075214223916729e-05,0.0
535.4235,1765428.0,51337.46164306465,111.81339202049394,0.002106982397171214,1.0
332.7831,3111428.0,-2826.346762964331,-9.070189916705292,9.306343648278813e-05,0.0
448.4197,2304739.0,15526.066875509438,38.22205650889963,0.0001117164878002213,0.0
330.8149,3767377.0,-3072.202108482761,-9.994843436904299,9.27557072615772e-05,0.0
427.8531,2303962.0,11957.965497592306,30.078267941292005,0.00010740460883555492,0.0
387.1934,148575.0,34234.76580023122,93.3995548273605,0.02087169792080948,1.0
368.0753,2451597.0,2349.5520748794147,5.884128003065636,9.767168646881653e-05,0.0
440.6313,1160370.0,14140.669748482711,35.39147088580802,0.00011049958660234909,0.0
307.09,2791894.0,-6442.768573938253,-20.285162214582815,9.016123714400481e-05,0.0
364.7173,3184888.0,1874.7278996298653,4.393302103356089,9.709353353890707e-05,0.0
336.0232,3173714.0,-2358.1670326029107,-7.687508700981078,9.344403486355406e-05,0.0
451.8465,4357341.0,16155.322896542199,39.111022568312826,0.00011151645706731833,0.0
285.8222,706830.0,-9434.789267240403,-29.753565204195404,8.805494840596674e-05,0.0
515.1879,1724618.0,48155.3955551003,105.91556726289285,0.0020168177501835188,1.0
400.1862,594622.0,7314.395395271802,19.295037659507734,0.00010293094064325795,0.0
308.3338,2490647.0,-6288.945044971627,-19.69691982499688,9.03258765489824e-05,0.0
510.95,2727704.0,27549.19865234321,63.16621737938075,0.00013241217657373024,0.0
296.9739,4556654.0,-7718.022214871565,-25.030757582598753,8.892171479931254e-05,0.0
279.1159,43268.0,-10361.9871824126,-32.830046442086534,8.740611298034918e-05,0.0
321.4554,1115015.0,-4540.896098344843,-13.74724153506587,9.195084282431937e-05,0.0
425.0854,4841515.0,11560.191396843544,28.510593452064064,0.00010605499547126653,0.0
304.6816,3621638.0,-6725.413827019581,-21.45329832055676,8.982412460136289e-05,0.0
329.0341,978745.0,-3475.548961903176,-10.432936854474937,9.286174280182892e-05,0.0
278.9485,2513480.0,-10239.128924007846,-33.16266682350988,8.721134779455192e-05,0.0
522.2977,2387533.0,47873.987483375626,103.2794273300356,0.0013294288265655197,1.0
517.3358,406987.0,50653.1743866278,121.6558630153892,0.010163788005311614,1.0
339.4599,3030341.0,-1869.8050938414165,-6.201780948809214,9.387807808692455e-05,0.0
522.5602,3732690.0,29923.41650611123,67.49895180924031,0.00013687727966093374,0.0
327.4116,3851774.0,-3551.24392767006,-11.474135955577298,9.234881435488031e-05,0.0
289.6242,1583764.0,-8876.8078913418,-28.083131412575568,8.838624915186013e-05,0.0
351.2128,983330.0,-253.88571817955727,-0.9608041394498291,9.563523114249984e-05,0.0
463.4734,4220121.0,18234.036778799644,43.68691288260524,0.00011426337898945507,0.0
396.4078,1173638.0,6726.061304744035,17.668842760843344,0.00010216319241743132,0.0
476.0058,187253.0,45169.33388823401,116.87325742384495,0.020650693017927286,1.0
430.4203,548294.0,38421.188467967906,93.48837296454337,0.00586468008517809,1.0
317.5034,262656.0,-5141.5950444609325,-15.382668621922296,9.158127726142244e-05,0.0
324.6197,770976.0,-4113.309897305039,-12.325449040280738,9.235966101307361e-05,0.0
378.0056,2992498.0,3899.3017902221477,9.896037608766228,9.897398899794725e-05,0.0
354.4845,1245700.0,244.94766518229787,0.38167462010061315,9.602672237007201e-05,0.0
534.3681,4635882.0,32408.722140224596,71.96338630119683,0.0001422947238485635,0.0
307.7917,2628656.0,-6355.662315227407,-19.953939063247667,9.025334840773503e-05,0.0
467.7388,2733229.0,19019.589667297612,45.74203949956305,0.00011625871197351957,0.0
411.8205,2933463.0,9295.322590329471,23.577441989678633,0.00010428599751765803,0.0
348.4068,930678.0,-671.061141803812,-2.1390168151625097,9.527800762231306e-05,0.0
517.3684,4737671.0,28646.737986796717,64.78454201614791,0.00013174651163022606,0.0
280.6132,1763963.0,-10063.582311145308,-32.30128878075726,8.743541757176932e-05,0.0
405.8806,3978627.0,8361.056076561297,21.027391710700364,0.00010301815910432441,0.0
393.6865,71516.0,35169.33149226916,101.72005970577308,0.045020020529154825,1.0
381.1544,3708522.0,4419.882404323218,11.08050479965917,9.929303581848811e-05,0.0
456.5496,2170342.0,16979.257768396295,41.46710426069057,0.00011371286293840325,0.0
554.2626,1951230.0,54111.11585021313,116.2073516119512,0.001983205379123902,1.0
538.1369,3861520.0,33621.95616682031,74.43592644549926,0.00014981983940234175,0.0
409.9669,3582056.0,9013.217579234704,22.726653021802946,0.00010379548654299532,0.0
325.5503,2789357.0,-3872.4084360202664,-12.15750043798466,9.224783623154304e-05,0.0
468.0827,659478.0,43237.09284711104,102.82125329586289,0.0053645987974052355,1.0
289.1399,1361831.0,-8954.392560282657,-28.283463721409156,8.835271107354896e-05,0.0
297.2662,4354861.0,-7690.209823294137,-24.87674258601119,8.896903586486434e-05,0.0
295.7972,1492496.0,-8052.950400934076,-25.24083044457798,8.904959047594445e-05,0.0
445.4974,1999770.0,15006.304519470521,37.13521769722438,0.00011120027490856368,0.0
326.6371,2353045.0,-3742.236369790234,-11.634770370361782,9.24226194349551e-05,0.0
490.1857,170588.0,47135.73370781854,121.70258455314605,0.02343995282088932,1.0
360.718,672816.0,1150.961286918245,3.069851625494959,9.695279709186849e-05,0.0
421.0332,2933971.0,10824.612049194202,27.249756410044732,0.00010591562638458685,0.0
302.0394,1686579.0,-7195.683275206068,-22.430907039696248,8.970783065368229e-05,0.0
516.093,2365196.0,46829.956051077555,101.32513217741287,0.001301774265039599,1.0
553.0687,2149945.0,53595.90048423761,114.60788851662902,0.0017513719179430539,1.0
412.7154,4482708.0,9495.409734594765,23.671390996567844,0.00010401678655160193,0.0
434.2607,4018055.0,13091.941607536128,32.28062752859124,0.00010803689201251597,0.0
486.6045,3576574.0,22556.6291858554,52.944947848318925,0.00012116697587034079,0.0
510.4626,4474753.0,27240.126913800166,62.11420116315717,0.0001290191088740363,0.0
321.0927,1348485.0,-4579.149199655116,-13.93310476402603,9.188380964338387e-05,0.0
470.0261,546381.0,43724.22312605819,105.29631214235825,0.006629878157361162,1.0
521.2307,2797132.0,46493.75806233159,99.71875954870593,0.0010129465384002881,1.0
452.7146,2219298.0,16290.160923940777,39.93918777744331,0.00011275805849339862,0.0
395.1744,4748636.0,6670.10708268658,16.609306496589326,0.00010115720640890183,0.0
492.7666,1579766.0,44899.38747470258,100.04087252110102,0.00206260289040607,1.0
305.356,1212582.0,-6769.524089212471,-20.887337349356816,9.011447494077219e-05,0.0
516.4719,1672804.0,48463.226806321814,106.7194081040613,0.0021069436249734315,1.0
494.3507,2597242.0,24125.163292356643,56.38832351027785,0.00012496253436346605,0.0
282.386,576548.0,-9898.558329433845,-31.345669365159786,8.770600305036799e-05,0.0
346.9867,974257.0,-877.8817323697251,-2.7457774223011486,9.50889626404932e-05,0.0
305.1369,1962507.0,-6757.193883087924,-21.068221357753654,9.002213372543262e-05,0.0
497.322,3170562.0,24680.255500044743,57.3630847214672,0.00012540773624976232,0.0
545.7707,1735714.0,53059.45091067911,115.11786932188183,0.002224402172708229,1.0
341.1751,1993379.0,-1675.1199643165949,-5.343143458884602,9.421970953726294e-05,0.0
327.6453,1867587.0,-3625.418338610213,-11.140405278522527,9.259539328758073e-05,0.0
431.9549,1624921.0,12643.390919812085,31.84310874964278,0.0001084675001278789,0.0
535.4893,3761790.0,32980.08214225223,73.2678298245561,0.00014740971872490754,0.0
507.2993,3114512.0,26724.573033922024,61.44698302178225,0.00012979723874189555,0.0
525.3673,3060113.0,46390.38014149164,99.04698289844357,0.0008776852717857224,1.0
495.3791,120481.0,47931.15118203079,126.16290085530635,0.03374773561059133,1.0
531.9342,3819523.0,32074.76943874347,71.55588971792457,0.00014362312634021054,0.0
531.406,1658625.0,50874.01606741731,111.37986568333002,0.00224387759818092,1.0
428.5903,931779.0,12052.068179509371,30.643203793899954,0.00010804822501138625,0.0
374.4748,3608995.0,3382.468737611817,8.360685753397926,9.836253493057387e-05,0.0
540.429,1021516.0,53267.91175860682,119.40372416315097,0.004019350522677395,1.0
550.708,294403.0,55766.444452434895,133.8457989355916,0.015207113339874106,1.0
286.1792,2279985.0,-9295.791611906378,-29.75168108310955,8.797208982565423e-05,0.0
429.4661,2836704.0,12245.348687848158,30.615130133075183,0.00010752939641065126,0.0
424.3763,1725965.0,11354.007053300591,28.806271355193246,0.00010693464425902279,0.0
440.6893,4198250.0,14201.831956473856,34.77292977108971,0.00010924055864553187,0.0
467.2116,4742927.0,18913.166942658718,45.01761742228453,0.00011488026283948039,0.0
361.0303,1466025.0,1235.915345602846,3.0922517379705425,9.686873720796391e-05,0.0
364.66,3747557.0,1893.1115429756505,4.2939830602705555,9.699650307273823e-05,0.0
392.4846,3108525.0,6175.3086947827915,15.774083161259608,0.00010110113761211647,0.0
356.5487,1659076.0,573.0885325198967,1.1928954814384078,9.62380875468039e-05,0.0
526.1987,175316.0,52257.041859118384,131.55754464471133,0.024572792607376194,1.0
386.3961,3422497.0,5226.678600219188,13.257082299288587,0.00010011543375240482,0.0
535.5115,4747928.0,32645.192445177287,72.37558369660394,0.00014275961941544275,0.0
525.3285,4783013.0,30342.906598086007,68.02625089618344,0.0001358451972997957,0.0
405.7516,4575195.0,8362.34729063264,20.879256166506167,0.0001028499402135798,0.0
279.2147,3964718.0,-10118.637887595849,-33.18423229297914,8.713586384312108e-05,0.0
417.4229,1707251.0,10185.230670969837,26.0341313999182,0.00010563838771046701,0.0
287.3932,868251.0,-9216.155455568469,-29.040367615897726,8.820745706248068e-05,0.0
294.4498,690682.0,-8280.595132141323,-25.770354122761095,8.897177385364417e-05,0.0
464.8539,2220803.0,18492.633337545645,44.739466509210956,0.00011581841002267023,0.0
304.1472,4113576.0,-6770.370733602091,-21.746056907424,8.97231339791581e-05,0.0
518.6117,3478200.0,29095.721164250004,65.97549592736117,0.0001350909070979096,0.0
290.861,4286300.0,-8554.675107151217,-27.795865911591697,8.830427853798075e-05,0.0
437.8014,3890288.0,13696.80681759661,33.699600278758155,0.0001087800265789046,0.0
409.8032,4203698.0,9008.406238682832,22.55764079986678,0.00010360508032553234,0.0
387.2086,4412812.0,5396.829421224928,13.440751564957171,0.00010003739788660744,0.0
362.3533,4394479.0,1576.8664411008672,3.2517398269206756,9.659019015167196e-05,0.0
528.4573,3653282.0,31294.793437384476,70.12946295789497,0.00014137102086765637,0.0
396.5768,2410876.0,6800.530264518491,17.53828169462356,0.00010189819164785715,0.0
457.1763,947785.0,41074.66102754712,95.48469316558553,0.0034076793789217168,1.0
313.8255,2241888.0,-5544.484072153909,-17.231253751968545,9.096186766932609e-05,0.0
429.2505,3860238.0,12234.822679394563,30.334751290248974,0.00010713551877720904,0.0
305.6435,2174722.0,-6675.860633497941,-20.86446450057219,9.005854904412846e-05,0.0
386.8949,3827910.0,5322.388060171449,13.39964930872718,0.00010010788650644603,0.0
480.8075,3273790.0,21457.42060846712,50.74782745951609,0.00011961003763651633,0.0
323.9157,2446542.0,-4121.8779171774,-12.828427189922989,9.209468853449598e-05,0.0
496.9082,89902.0,48188.5225167323,129.08898289057493,0.04552151644344423,1.0
409.7703,1536278.0,8911.671345794664,22.998271998347015,0.00010432055710338577,0.0
495.9573,4188291.0,24348.731866992297,56.440348639395104,0.0001237141104982481,0.0
525.7721,4437201.0,30501.560610659333,68.41788705438707,0.00013698624211012992,0.0
554.7037,839997.0,55720.746255385966,125.3893864234356,0.005140323419145628,1.0
478.7841,3375722.0,21071.537596334907,49.918226168252936,0.0001189183686778695,0.0
408.1689,1762208.0,8656.100299449181,22.315821387470063,0.00010397995257760837,0.0
467.2606,1966256.0,18940.207726123313,45.76328768794002,0.00011664770821609483,0.0
372.3919,1961008.0,2987.0042559130393,7.735765264507343,9.836038762544258e-05,0.0
281.784,3676763.0,-9796.71616514078,-31.946957595551165,8.741687821958221e-05,0.0
314.1692,2684777.0,-5472.1506652916405,-17.129187869274805,9.095726092483704e-05,0.0
460.1166,870764.0,41673.72333999805,97.39603489643928,0.003810523379630306,1.0
336.9968,1606620.0,-2300.455777655029,-7.080135449822063,9.375257539866375e-05,0.0
364.0777,4641095.0,1848.5232926053343,3.934015362738757,9.677961160433272e-05,0.0
286.3801,4042253.0,-9166.26890693738,-29.840436343223562,8.786015215792863e-05,0.0
366.5798,849372.0,2047.1553112356578,5.48705934221906,9.773479837453693e-05,0.0
393.772,1728830.0,6325.22969354504,16.511138864882618,0.00010160997808189896,0.0
447.7726,2787336.0,15416.735389506446,37.85795015045668,0.00011134243961215322,0.0
491.2616,2146323.0,23538.81050978563,55.3125407538771,0.0001243138779722237,0.0
323.4493,3845865.0,-4111.119917001519,-13.192889717708496,9.189245017452437e-05,0.0
310.6437,2087429.0,-5993.382958367703,-18.62404430437912,9.062014071975427e-05,0.0
503.2867,3922567.0,25825.145117942477,59.46194219353777,0.0001268017938672623,0.0
468.2428,4127672.0,19102.619044138675,45.57418649138027,0.0001155038866673336,0.0
370.6541,1727126.0,2709.7952615302556,7.051478091389475,9.815587522601552e-05,0.0
480.0739,1829651.0,21364.420513854002,50.91531905355797,0.00012064816104658167,0.0
350.0755,1704894.0,-386.0070458627871,-1.5341419180330527,9.53847655367719e-05,0.0
545.1876,2167350.0,52246.668871875896,112.09633940659668,0.001684597089413809,1.0
506.1994,3507208.0,26455.277042630558,60.81543748268209,0.0001286430083321944,0.0
502.9573,1413163.0,46851.60572574423,104.7196415297348,0.0024751415083417295,1.0
295.3405,524207.0,-8170.0412256402315,-25.345204187227164,8.908153895084528e-05,0.0
394.2453,2030964.0,6412.667253254194,16.655137839408457,0.00010161587118487006,0.0
350.7599,3134362.0,-212.90352345588,-1.429027139426731,9.52730425498905e-05,0.0
312.6092,1522545.0,-5753.115303683168,-17.688516340247897,9.089504271161729e-05,0.0
374.686,3300556.0,3400.812269269507,8.490685395851042,9.844660313978883e-05,0.0
346.225,4274882.0,-820.7261024458953,-3.4837933599903588,9.455138294824908e-05,0.0
529.8676,4510121.0,31404.434203344357,70.10935136686746,0.00013944359733083684,0.0
436.7075,2436510.0,13478.471328152906,33.56250530652763,0.00010912346634417266,0.0
520.2585,1156466.0,49966.5937418127,112.24871824793004,0.003314803649900936,1.0
445.0317,2067980.0,14925.015797333104,36.93563061866904,0.00011106449631737959,0.0
434.8726,1190236.0,13138.164834047579,33.09385239152676,0.00010924335963062492,0.0
523.1123,2799579.0,46860.65303007348,100.41661618851998,0.001026973331385942,1.0
362.2261,4717101.0,1573.5618743194168,3.1566333912113143,9.652453060430739e-05,0.0
397.728,3395426.0,7023.460121688754,17.847050653038895,0.00010185287007520874,0.0
500.6972,1863496.0,45490.810957328045,100.16030038420655,0.0017069270942368796,1.0
436.0952,1081365.0,13348.267487814563,33.60365900521178,0.00010954772459005278,0.0
525.9584,1662696.0,49996.22285755553,109.70241512581849,0.0021963158908181006,1.0
518.4446,1472737.0,49148.13753543791,108.92738184617679,0.0024827785490205033,1.0
504.111,3698155.0,26010.38766604751,59.88634385216948,0.00012745367202703358,0.0
468.6817,3294858.0,19188.331725289518,45.96305231010894,0.0001161426487559776,0.0
369.6062,3860099.0,2648.9829020738625,6.3230101975926765,9.76467724901703e-05,0.0
364.6628,183074.0,1724.7049815841392,4.783101727952762,9.757943984439196e-05,0.0
554.7636,2528036.0,53235.368723695734,112.87773585280165,0.0014276078480440807,1.0
364.3493,178353.0,1676.8832328898616,4.653169237250385,9.753634587882831e-05,0.0
419.2963,2171489.0,10511.757330105105,26.697291819415312,0.00010583673063467607,0.0
532.4329,697678.0,52492.841828852535,120.898220585953,0.005959874527719649,1.0
454.9806,767613.0,41193.123480327165,97.26165887392483,0.004337044020014057,1.0
509.1671,406222.0,49469.071298563504,119.36381485008454,0.010000471829826113,1.0
529.2317,4191353.0,31333.711903571166,70.05991367608478,0.00014002845284198754,0.0
361.4886,1906137.0,1326.064339743703,3.2237848855154048,9.686105158415769e-05,0.0
540.7107,4506554.0,33988.48619273304,74.93699544921893,0.00014860867052249438,0.0
492.203,4633185.0,23597.56217122709,54.809413026566595,0.0001219941904044167,0.0
453.1592,1890015.0,16368.3748649789,40.19394538266853,0.00011303808182066732,0.0
513.17,2029133.0,47167.28137026918,102.92617771767652,0.0016082242973805385,1.0
540.0247,443679.0,53969.358035779755,127.23766134978028,0.009754235454284508,1.0
290.1388,591807.0,-8865.286923860835,-27.740707985272028,8.851943488937704e-05,0.0
320.471,157321.0,-4731.406682792054,-14.066455427356184,9.193813782555269e-05,0.0
405.3455,2325550.0,8214.150530578068,21.08573348913714,0.00010335026369551114,0.0
463.4744,4641285.0,18235.282461097337,43.58587408750363,0.00011403117013570195,0.0
363.0822,1416841.0,1543.1734953653865,3.954078783831619,9.715608565158636e-05,0.0
452.7593,2219921.0,16298.16286556085,39.95670720046253,0.00011276835311235036,0.0
396.2567,3100933.0,6776.2963050687495,17.299954129736854,0.00010168894347964247,0.0
316.7137,4722319.0,-5005.101149271323,-16.23636511604234,9.104316294642072e-05,0.0
432.2978,3005649.0,12732.427599984247,31.703297202618803,0.00010802039394308902,0.0
338.6501,1825457.0,-2050.0524050347008,-6.399697730896164,9.392865639321779e-05,0.0
508.3434,1589618.0,47338.07190645638,104.87145809111838,0.0021797265564647552,1.0
413.1576,2577331.0,9504.021979951038,24.173573485208276,0.00010461762983300261,0.0
335.9222,2434176.0,-2411.8215898136687,-7.641436165635076,9.352057225412948e-05,0.0
315.9424,3550681.0,-5177.64809633505,-16.444568947238025,9.107152322016713e-05,0.0
402.9438,3094231.0,7852.077012387675,19.99382830378847,0.00010275929758539545,0.0
488.8931,1340756.0,44842.69266333298,101.03250594455018,0.002507926810861205,1.0
415.2848,2163559.0,9843.100824255454,25.09691717982949,0.00010511351137017406,0.0
291.9115,3035597.0,-8486.57911132729,-27.18270083595326,8.851195785043346e-05,0.0
320.0941,225811.0,-4780.621598580103,-14.239771141634877,9.188670715082621e-05,0.0
475.633,3111706.0,20483.804110300236,48.75220955941107,0.00011819890323324694,0.0
373.1345,3219857.0,3158.6839830240315,7.86435302285589,9.824319173316763e-05,0.0
450.0118,4288051.0,15830.729562438393,38.408297493521886,0.00011114906896348437,0.0
281.3199,213008.0,-10060.898729496243,-31.808574244241004,8.762219606256248e-05,0.0
513.6868,4452421.0,27909.107561948138,63.42626687386967,0.0001305059307998872,0.0
553.3094,2183104.0,53581.59478566535,114.47801609054977,0.001719235103316719,1.0
532.0347,1306898.0,51546.241621689536,114.35297437074655,0.0029797078030369124,1.0
553.1456,2273422.0,53402.817513346905,113.88144567670855,0.001631422430130779,1.0
358.1901,4030232.0,935.0797100071834,1.5677429067327584,9.610067229980013e-05,0.0
560.9263,4548257.0,48688.06829901066,101.45694775523276,0.0005051588412032711,1.0
351.3211,1130071.0,-230.5462388138251,-0.9343103759217785,9.562823204027951e-05,0.0
312.7959,1863857.0,-5708.2557022266465,-17.644263051936967,9.088283676779817e-05,0.0
348.0377,2256706.0,-658.4085226357139,-2.465058551396361,9.504725330424542e-05,0.0
443.8803,4446807.0,14760.236468190833,35.97393116648179,0.00010979087345258182,0.0
321.3516,4858453.0,-4349.984503976648,-14.221857181813697,9.154946825573089e-05,0.0
295.9107,4750433.0,-7850.139923678647,-25.5345203248199,8.879428162675435e-05,0.0
457.2904,2054712.0,17113.112779131327,41.788862911507486,0.00011396199453214635,0.0
456.1337,1310659.0,16904.45356340864,41.5177630656621,0.00011409916332835794,0.0
315.2278,3958898.0,-5254.197446578574,-16.80485790065012,9.095179492452702e-05,0.0
328.4076,1250273.0,-3550.218622287457,-10.736750302645152,9.275572559262962e-05,0.0
280.0998,1078789.0,-10171.512481294389,-32.472580489414,8.743236653429704e-05,0.0
469.8103,3268876.0,19396.88311633219,46.41393120248672,0.00011646167679186624,0.0
425.1492,863071.0,11463.854605330302,29.282570360778575,0.00010738636254558259,0.0
520.7192,415375.0,51136.541831277165,122.42403489330141,0.010024220201632733,1.0
283.556,3899585.0,-9549.266212441651,-31.14052702232407,8.758140544637945e-05,0.0
425.6551,3719449.0,11623.363742904065,28.93946159569484,0.00010651277415350435,0.0
298.7574,4602724.0,-7474.4642550789,-24.226846496273136,8.910612663591941e-05,0.0
489.5789,2056411.0,23210.094957918594,54.665009520419375,0.00012377690303344967,0.0
422.7123,1138764.0,11057.748700692182,28.25496807823404,0.00010681542206594616,0.0
505.2743,3418790.0,26273.365761067038,60.478208654783366,0.0001283695345138857,0.0
377.1812,2630346.0,3755.4912824559137,9.610078679486612,9.892259743743217e-05,0.0
407.4906,1021999.0,8520.129962973866,22.17122319397714,0.00010406654597425557,0.0
420.1285,253898.0,37834.53941992674,98.05080185507065,0.013093451039511225,1.0
470.5359,737914.0,43422.79629038023,102.37217275424179,0.0047664678120996696,1.0
345.7867,2782664.0,-961.779504895312,-3.4833807786327053,9.469235430668307e-05,0.0
470.0959,4072310.0,19442.969170837678,46.31327710129651,0.00011601573237819512,0.0
