temperature,pressure,enth_mol,entr_mol,vol_mol,q,z
306.1949398522895,18191.512047387034,14432.637984949062,48.70926885422588,0.0877864118602754,0.6330976547750866,0.9849032314823394
496.45395542368055,2056053.138670029,36544.28041525597,81.54331539524772,0.000925534208573187,0.6082230713587796,0.57648849689145
429.7584559111225,664807.3365615344,27520.42915177595,66.70428839419134,0.002823399961518941,0.5923398950460439,0.7902923546521984
363.74368455286765,138587.0563379791,16892.25200329449,46.493952259321084,0.010664298419386903,0.5080939600882339,0.9166306781726842
442.7493645600971,851662.7756418585,38166.69429245861,89.73643178780284,0.0035086181580664686,0.9545363534542943,0.8423206914832971
492.2621854280963,1932593.2369636667,35658.64113531245,79.98783738519246,0.0009652888849300033,0.5912496306028786,0.5833897247895171
423.0488109172595,581198.4102463358,16117.795213467027,40.356918038923666,0.001108295988427313,0.19091775846118667,0.4637030676883255
493.52554733341594,1969207.0214429735,29631.318476137647,67.70449346856816,0.0005160760110831768,0.2814288292228788,0.20825901451226003
403.7497722941124,384090.43350048224,25235.48158619584,63.74201916321584,0.005051307053265129,0.6281417450946006,0.8629412275858529
414.69971386316524,488410.64972610975,29788.90716448779,73.6192602286034,0.004763564043530524,0.747751737104039,0.8637279826768098
287.43828640426216,7569.973185236888,10481.276647607709,39.75138696475824,0.17995145010717545,0.572659462929282,0.9915082645380053
426.35365114280364,621335.7784002677,17277.588940912174,42.98024036179081,0.0011655210385112323,0.21562275509223366,0.4981757199442982
295.3435150286329,11135.13205384202,1127.7606702864232,6.290900533010074,0.06011904469721851,0.27411766765750384,0.9760646920464531
452.68849350492064,1018881.0295021423,29401.830241338273,69.2030240053517,0.0017278234839544493,0.547358159711019,0.7021639543386252
415.3555517258799,495268.34741619846,14149.694421797823,35.88862750437447,0.0011007533603608172,0.16195224763491117,0.434533522913907
502.86263339032416,2256021.755006445,37160.67305940084,82.42767810684332,0.0008229941092184919,0.5969914237405447,0.5451864120095979
436.5560472360786,758305.0354250679,25794.522743552556,62.195043911132544,0.0020733046937931768,0.4895690658009655,0.727041835957764
358.48092866160044,118823.88575369392,4010.8159530223343,11.199900318486788,0.002640954499572072,0.10587167733765597,0.6508580983836181
376.34696379618634,196297.1969145025,24329.30759996531,64.91809096783052,0.010709337858482219,0.7085543630400543,0.9234302787665136
