temperature,pressure,enth_mol,entr_mol,vol_mol,q,z
458.878,662127.0,41962.00824201092,100.03992797768201,0.005195388268601734,1.0,0.9016280103546217
541.9707,356720.0,54370.46704790933,129.73451403606492,0.012271657176004614,1.0,0.9714494127754526
539.8123,3592017.0,47519.34706390544,100.37634448239082,0.0007142748432892247,1.0,0.5716448389050394
520.8618,1300043.0,49822.965092700564,111.1177947400151,0.0029009847607850917,1.0,0.8708552654249366
433.9478,400747.0,39228.08099698122,97.74158542580338,0.008374179207263957,1.0,0.9301229586287841
476.4433,702942.0,44321.244446079945,104.63461628398014,0.005120500310079919,1.0,0.9086277375363072
524.5326,1845015.0,49428.86126017362,107.90989098578326,0.0019171008770236116,1.0,0.811031471579487
487.5761,792827.0,45738.68825339168,106.66842356148997,0.004623907286780371,1.0,0.9042956984032668
358.3683,65777.0,31391.6134675111,92.35671918196012,0.044359587964853474,1.0,0.9792583962550886
553.2631,551347.0,55851.787540663616,128.94500927582484,0.007996547020128638,1.0,0.9584316131500089
540.1123,1349564.0,52746.566105099846,116.35660330240813,0.0029380061781707077,1.0,0.8829323854980222
487.3037,1276646.0,44741.23940945618,101.16322322713202,0.0026497040199266733,1.0,0.8348980936966758
535.9632,1923519.0,51149.7768432984,110.87309867841715,0.001896790116813723,1.0,0.8187401950192911
508.4377,2263085.0,45748.23139072459,99.47598071477829,0.0013323852552060943,1.0,0.7132770708552492
489.4113,1034012.0,45553.11522033459,104.32429693257872,0.003435934990494617,1.0,0.8730957002064788
501.6239,652506.0,48004.29264699223,112.73634476852781,0.005944834242572607,1.0,0.9300608506664245
410.7896,380621.0,36373.82198138093,91.3798223276712,0.008249111474987336,1.0,0.9192757490273507
551.3011,3489213.0,50462.75228276103,105.92234336273833,0.0008540347276188668,1.0,0.6500989705020166
527.5743,1538433.0,50469.73839515896,111.14597889277982,0.0024270469591885046,1.0,0.8512134159280393
490.2585,469991.0,46675.2165558494,112.61667954872043,0.0082078643836674,1.0,0.9463676940408109
559.8156,2141765.0,54737.93172110361,116.68640490533161,0.001800748260109924,1.0,0.828600420633121
518.9417,1082888.0,49884.451566454445,112.57692909327315,0.003558810430215097,1.0,0.893172104068778
435.3553,506519.0,39164.804239823505,95.80247363279862,0.006509878325657174,1.0,0.9109406889753918
392.1486,260643.0,34483.12440751004,89.59237040997806,0.011715146395787952,1.0,0.9365014233090697
522.1974,2893418.0,46350.856359679405,99.26316616613155,0.000956381464553822,1.0,0.6373426021421404
537.1173,1539373.0,51981.01528294612,113.98058346058187,0.002498892172383339,1.0,0.8613656836141327
551.6705,3792894.0,49579.077602361365,103.88594494819168,0.0007240824749873794,1.0,0.5987483170921697
497.5021,681498.0,47361.23858823164,111.11391157662123,0.005611617148728961,1.0,0.9245342956666179
522.4443,2672924.0,47125.84247032231,101.18260252115414,0.001109663830114498,1.0,0.6828154983982431
553.7749,1569870.0,54599.48155536901,118.63980276931287,0.0025641228923104407,1.0,0.8742478719166075
390.3085,277228.0,34222.09730074235,88.44622114707893,0.01089800746817234,1.0,0.9309824810372357
395.7371,240472.0,34956.02245849734,91.42242937173246,0.012911197550693867,1.0,0.9436036227822528
544.2768,1373241.0,53368.445141689685,117.3758088296258,0.0029135022768269517,1.0,0.8841126923575762
503.701,1072082.0,47604.63541537754,108.19210709352642,0.0034442869290313713,1.0,0.8816979676539975
532.1435,1620894.0,51055.825448222764,111.88340145757292,0.002312989806863359,1.0,0.8473540249353559
418.1924,307584.0,37468.77314012587,95.66942598778792,0.010624497566575063,1.0,0.9398560270877548
540.1638,1948736.0,51794.90728731527,111.98325294424485,0.0018941404645927812,1.0,0.8218736167779613
491.1575,1194582.0,45493.98124145988,103.16799461577143,0.0029133089863232257,1.0,0.8522108510850681
556.0994,219627.0,56673.50673332404,137.87506159649263,0.02071573736780829,1.0,0.9840088947925326
513.0239,1818081.0,47613.021578415995,104.50778895563965,0.001866553798598834,1.0,0.7955756221565669
406.3259,115271.0,36511.09237249351,101.18465253196587,0.028606449902674955,1.0,0.976056244605257
398.5459,327788.0,35041.40728166316,89.23193835774272,0.009334210067348655,1.0,0.9233313895753297
542.0819,1855699.0,52266.58341934114,113.19178526855262,0.002026423322841687,1.0,0.8343305140076599
489.0974,38444.0,47183.92619051813,134.06849187603817,0.10533091751563099,1.0,0.9957593809898084
550.415,971373.0,54885.1380901242,122.75337611719809,0.004351035340132602,1.0,0.9235357307729558
551.4386,2363034.0,52958.02932792806,112.8187812861089,0.0015412915872698393,1.0,0.7943701939396332
474.1222,1090225.0,43189.10078815126,99.03806356745567,0.0030623497223901813,1.0,0.8469269573537717
362.7863,118944.0,31676.90514057908,88.36026395197234,0.024431500507398916,1.0,0.9634010755084554
532.7999,2976123.0,48224.94148505207,102.66351169623631,0.000990482600244277,1.0,0.665424698791869
550.7716,4194931.0,47375.19822262588,99.42563558281253,0.0005359294020617764,1.0,0.490937483749437
519.8154,913553.0,50281.600853196185,114.618050155972,0.004313754029068334,1.0,0.9118120120464285
553.734,344170.0,56169.226551028645,133.30758685510372,0.013034864373182124,1.0,0.9744143315053617
455.9132,133129.0,42597.62170930954,114.1313802972303,0.027939734040579346,1.0,0.9812464441857253
521.7504,749824.0,50816.14308013159,117.15699742794057,0.005378003904778333,1.0,0.9295718945118842
550.1465,1170545.0,54578.34712929419,120.77640647685634,0.003542312680264388,1.0,0.9064878313277058
523.7931,1850127.0,49298.71563608373,107.64296127174386,0.0019048834868701237,1.0,0.8092365872385533
447.7629,104489.0,41600.61497572713,113.90438767985387,0.03507453991680927,1.0,0.9844185165145123
548.7056,481048.0,55238.95072285749,128.9222087033208,0.009131321378472118,1.0,0.9628263645659716
526.462,2496022.0,48344.37517109373,103.9075043830675,0.0012714226962972656,1.0,0.7249977592222827
448.6564,751050.0,40361.05409265532,95.57934154856294,0.004353276557783492,1.0,0.8764690125163254
516.3375,2637806.0,46062.790901870285,99.21004835170177,0.0010854907443771592,1.0,0.666961298055495
535.069,2144068.0,50593.588048373516,109.10744127482722,0.0016424359322922205,1.0,0.7915576080171041
546.6961,1159218.0,54052.44883138959,119.8907136063362,0.003549755270709766,1.0,0.9052799003236243
399.9872,185357.0,35597.44591633138,95.09432538942225,0.017201134212587166,1.0,0.9587056955413977
525.7832,1963176.0,49403.219844369894,107.44575394361708,0.001777304623149002,1.0,0.798141193910308
483.949,672034.0,45438.67101406651,107.30314240750285,0.0054955142505882645,1.0,0.9178364740698953
478.1621,118353.0,45572.22720654236,121.46291456042735,0.033115150923787307,1.0,0.9858167302653471
549.263,3585687.0,49739.98992613036,104.4641993821027,0.0007962743942019227,1.0,0.6252016381205074
552.9253,4316887.0,47276.30674955207,99.13157437977999,0.0005038648278693993,1.0,0.47313337765646835
511.6822,1221450.0,48547.9333613462,109.09965664203631,0.003033839000610957,1.0,0.8710302530052101
411.3402,167096.0,36978.20500367781,99.32828158097225,0.01977933572664454,1.0,0.966366632366291
559.1346,720988.0,56556.37287566302,128.08625339263264,0.006107022012639903,1.0,0.947123208831435
365.4425,97352.0,32023.998750338815,90.92472529424221,0.03030596815915811,1.0,0.9710001842881051
456.8664,706843.0,41589.30079368824,98.73846478574963,0.004795992394684213,1.0,0.8924369695704426
461.076,188615.0,43173.81296155608,112.55539025134776,0.019801498423211727,1.0,0.9742425456917292
517.1355,1034759.0,49687.87735862422,112.53582569768007,0.00372746975571362,1.0,0.8970451731532129
510.2113,164819.0,49959.806647482415,127.62973235974773,0.025327229721241802,1.0,0.9840342536224636
555.1198,2108450.0,54005.798854837376,115.48089942714633,0.0018074759576383736,1.0,0.825685090637384
503.9311,1087094.0,47612.48702333474,108.105847199162,0.0033919123609843097,1.0,0.8800470361558599
505.3259,39397.0,49439.125007898605,138.4014834360285,0.10622949051126633,1.0,0.9960978844857296
476.6032,797706.0,44160.77133586123,103.34937769343752,0.0044464588933197085,1.0,0.8950875393181141
388.9024,244626.0,34155.54237165615,89.24800158953816,0.012410081609370542,1.0,0.9388624140346441
502.169,1984672.0,45425.72133049753,99.63478025839504,0.0015706576191214265,1.0,0.7465960599160215
531.5227,964780.0,51979.822531074664,117.43459763557607,0.004185799481969032,1.0,0.9137980349922763
514.9598,1486949.0,48576.86329786207,107.75426309844549,0.0024253430548904437,1.0,0.8422892290012449
541.6519,3580195.0,48026.01767812618,101.32924258199897,0.0007375333265906105,1.0,0.5863182130417866
492.5869,1423181.0,45228.489463434606,101.41010380300084,0.002359782878117018,1.0,0.8200015056192581
344.8131,47626.0,30098.28016250412,91.31234439575557,0.059172476434858685,1.0,0.9829816732093091
530.0052,1697453.0,50582.50080678357,110.66908419604803,0.002170976610331653,1.0,0.8362537858953573
428.1415,196968.0,38949.426552610545,102.70379472262107,0.017445440177174167,1.0,0.9652851068652575
533.1468,3011907.0,48185.21992712829,102.52311163329139,0.0009717923578623064,1.0,0.6602882292520669
548.1045,2177209.0,52718.51620672191,112.92904993354853,0.0016930399776048184,1.0,0.8088524239019058
536.2891,1564474.0,51809.150558384696,113.54475192740452,0.0024452004477575773,1.0,0.8579246998704801
537.2716,503584.0,53478.71035238338,125.31475775736202,0.008498922505967241,1.0,0.9580920418731391
416.1898,431295.0,36907.77951335323,91.71969376059457,0.007315545889607155,1.0,0.9117904831691539
451.5233,60935.0,42161.371547608986,119.58219685780058,0.06106836053785679,1.0,0.9912158434493656
545.413,708246.0,54452.36684634517,124.41661386449579,0.006040132301729922,1.0,0.9433447167727351
435.1571,109669.0,40002.01294076175,109.88763022919544,0.032396561423982013,1.0,0.9819786624780723
547.9423,3296883.0,50316.065643484704,105.96610732104128,0.0009227221000583127,1.0,0.6677362503943532
543.8852,3663244.0,48223.49740603121,101.58179284593385,0.0007172782613264312,1.0,0.5810474499380298
538.2697,2911158.0,49461.641998892424,105.0978473790265,0.001068496508692182,1.0,0.6950311604397941
467.1802,350851.0,43696.84542640142,108.70382709444057,0.010553776978433262,1.0,0.9532603466682568
552.8128,58425.0,56356.32653763838,148.21475150283396,0.07833224565713398,1.0,0.9956954737590136
499.3524,1969373.0,44990.00421948271,98.81256384444241,0.0015647182271420425,1.0,0.7422023146355721
502.4365,480023.0,48390.99648191098,115.90705072666702,0.008264750106283206,1.0,0.9496769929196658
428.6671,380051.0,38603.237326609116,96.70312680509626,0.00873103758671837,1.0,0.9310069208878613
520.9219,2491277.0,47358.72487565054,102.03669902095525,0.0012344909239454577,1.0,0.7100723942635274
525.8841,2473233.0,48297.68722228981,103.8741379988781,0.001285242722850111,1.0,0.7269850346796541
516.7195,2166365.0,47444.17824346642,103.05130586750863,0.001490650313362273,1.0,0.7516538389110292
555.0273,2211955.0,53822.61905811356,114.82391191680324,0.0017011527425208027,1.0,0.8153997552981157
534.4008,2858992.0,48867.21422645673,104.09371782146593,0.0010738540712850306,1.0,0.6909656110548672
553.9038,2560737.0,53027.04187298194,112.41857846964582,0.0013980541381977058,1.0,0.7773559843652967
549.0115,2440326.0,52402.76170335967,111.59869504827356,0.001462292874482933,1.0,0.7817467674524489
556.7344,33525.0,56978.40273143654,153.93929692075136,0.1377419172772607,1.0,0.9975902100262897
553.0958,3227269.0,51498.93028400114,108.2357996339308,0.0009900169383139255,1.0,0.6947727167049207
560.34,4264499.0,49913.55063188431,103.92472131243333,0.0006077175600856426,1.0,0.5562672624892946
422.0405,59290.0,38500.95409851704,111.42688903450909,0.05855037655316253,1.0,0.9892870835661267
541.9671,1578061.0,52693.35953726614,115.12298820502262,0.002462539193366461,1.0,0.8623813177026476
508.119,1368148.0,47735.69998482256,106.69533994859303,0.0026215232401102877,1.0,0.8489589325532318
556.1028,418928.0,56444.90539920495,132.21601996173317,0.010696906312825036,1.0,0.9691875432730148
555.2866,2003076.0,54199.76187846284,116.18445212981801,0.0019269327866760033,1.0,0.8360112569775742
557.0836,4599837.0,46400.47253239429,97.31983542895131,0.00041358006394868774,1.0,0.41072107663433866
537.5953,2416783.0,50479.38098543041,108.12063279582675,0.001410151030252066,1.0,0.7624531238709971
532.6985,3318781.0,46990.37846875692,99.77331908902386,0.000792788533665966,1.0,0.5940456312119462
541.5055,3062335.0,49682.97145467228,105.21797284426582,0.0010026832402610965,1.0,0.6819914132110083
528.3641,3152764.0,46684.24237279693,99.45296644351693,0.0008487322757885173,1.0,0.6091078605881166
555.5858,3087609.0,52284.479197506,109.91321288743988,0.0010770396734837051,1.0,0.7198933916787278
543.0614,1860906.0,52417.79570102571,113.45103510098417,0.002026077004444617,1.0,0.8350197999746878
558.7898,2530117.0,53927.77692743104,114.11596744395524,0.001449168737858779,1.0,0.7891806282241832
548.4269,936104.0,54622.06879636282,122.55885738459146,0.004508269102163022,1.0,0.9255087070863087
550.2041,883313.0,54966.47725918072,123.63379878760605,0.004820355924778611,1.0,0.9307546861818016
516.2113,1165703.0,49333.65796357827,110.96891134952892,0.003246440054376608,1.0,0.881724929328342
457.5594,62259.0,42937.01284399349,121.11145495467962,0.06058069616385646,1.0,0.991412165047205
497.4661,205723.0,48097.58193637675,122.12483910835903,0.019667859028769864,1.0,0.9782317842729348
532.4452,1510858.0,51286.0134619979,112.81474468846368,0.0025184730892829597,1.0,0.8595108667517672
518.902,2045034.0,48091.121043026236,104.66650706683669,0.0016337856682871789,1.0,0.7744182788016467
533.9369,2539826.0,49571.16941626789,106.115581756057,0.0012894401699007074,1.0,0.737701301345407
411.5523,265194.0,36764.3820843363,95.13392606228605,0.012201165888930807,1.0,0.9455953276417493
517.0024,2248406.0,47292.809179273936,102.52801047366283,0.0014136464686866333,1.0,0.73941509767861
540.794,2575261.0,50705.819082969385,108.14147586459289,0.001307778419978673,1.0,0.7490121763851398
452.6985,984621.0,40343.292354343714,93.60977437464769,0.0031962922411206585,1.0,0.8361262228818349
503.3585,559321.0,48401.69767344868,114.72628629126825,0.007043408136808314,1.0,0.9413083221015981
549.0728,217705.0,55608.33459198922,136.019334759248,0.020622989498169417,1.0,0.983457097445096
529.1612,1725252.0,50397.99535739976,110.20802634623765,0.0021217178112495462,1.0,0.8319888267726162
